cancion_id,instrumento,tamano_segmento,grado_polinomio,f_nota,f_volumen,f_dura
1,-1,64,7,55875.636719,32360.675781,2583.227051
1,-1,128,2,69.577812,93.860085,2.396277
1,-1,128,3,56.564541,77.952377,0.778922
1,-1,128,4,51.174290,69.459679,0.656583
1,-1,128,5,49.087597,65.750397,0.512314
1,-1,128,6,94.875938,79.172386,3.836589
1,-1,128,7,659.059387,384.292816,30.438608
1,-1,256,2,109.186798,138.803055,4.570601
1,-1,256,3,82.359703,108.192947,2.716451
1,-1,256,4,67.270561,94.179626,1.303150
1,-1,256,5,63.800045,86.706657,1.264072
1,-1,256,6,169.205368,119.914345,7.445703
1,-1,256,7,1279.184692,738.206970,59.235107
1,-1,512,2,240.850143,296.126221,18.025763
1,-1,512,3,126.852493,151.311813,5.988707
1,-1,512,4,99.879791,125.249084,3.970200
1,-1,512,5,84.885933,112.249725,3.163608
1,-1,512,6,287.850861,190.255646,13.120232
1,-1,512,7,131.532639,120.206467,5.446568
1,-1,1024,2,460.682098,532.684143,27.897882
1,-1,1024,3,259.455383,318.649323,17.574873
1,-1,1024,4,156.665237,191.404099,8.813787
1,-1,1024,5,127.413300,156.296555,4.515371
1,-1,1024,6,130.417206,143.230316,5.218482
1,-1,1024,7,159.762512,151.180359,6.648068
1,-1,2048,2,809.044678,840.574097,35.221390
1,-1,2048,3,643.142883,696.226318,28.405796
1,-1,2048,4,383.807770,433.744232,20.480049
1,-1,2048,5,321.039978,362.031921,14.024405
1,-1,2048,6,287.587799,273.318329,11.890019
1,-1,2048,7,-nan,-nan,-nan
1,0,8,2,23.449553,28.504654,0.187069
1,0,8,3,12.551433,15.070250,0.064059
1,0,8,4,7.902636,9.480285,0.316657
1,0,8,5,37.636021,47.476479,5.692307
1,0,8,6,2137.361572,2698.743408,326.471710
1,0,8,7,22313.203125,28173.669922,3408.224121
1,0,16,2,47.328789,58.004971,0.401808
1,0,16,3,30.479498,36.943024,0.202377
1,0,16,4,21.248220,25.541203,0.231447
1,0,16,5,55.692825,70.046371,8.160878
1,0,16,6,665.591614,840.395569,101.646843
1,0,16,7,10837.677734,13684.123047,1655.301758
1,0,32,2,74.286873,94.086395,1.254785
1,0,32,3,56.494320,70.281509,0.518226
1,0,32,4,47.150475,57.553936,0.373278
1,0,32,5,72.305229,90.371216,9.392396
1,0,32,6,752.718506,950.325195,114.880325
1,0,32,7,235804.328125,297574.406250,35957.738281
1,0,64,2,118.377548,152.913651,2.012070
1,0,64,3,86.394707,109.342178,1.266767
1,0,64,4,69.144356,86.616364,0.777377
1,0,64,5,96.721855,121.349022,11.527317
1,0,64,6,1054.346924,1331.112793,160.820709
1,0,64,7,327174.562500,412980.875000,49975.808594
1,0,128,2,189.106583,243.077423,10.235553
1,0,128,3,139.008057,180.817978,3.334852
1,0,128,4,120.165024,156.348068,2.505514
1,0,128,5,108.457573,139.732178,6.825409
1,0,128,6,491.470581,620.813416,73.940186
1,0,128,7,3859.403809,4872.793457,589.054932
1,0,256,2,277.603149,354.973724,16.143610
1,0,256,3,210.200607,274.635101,10.043789
1,0,256,4,183.457581,235.938538,5.221532
1,0,256,5,173.903656,226.204514,12.234352
1,0,256,6,946.570618,1195.932373,142.976807
1,0,256,7,7496.096191,9464.534180,1144.634277
1,0,512,2,609.970886,742.896362,79.534653
1,0,512,3,332.094727,420.661499,25.574430
1,0,512,4,287.717407,368.290192,17.908482
1,0,512,5,257.068451,334.108368,18.162390
1,0,512,6,1639.473877,2069.590576,248.182831
1,0,512,7,683.372192,865.002563,99.075027
1,0,1024,2,966.141235,1154.296021,123.486519
1,0,1024,3,675.718628,799.727295,78.634781
1,0,1024,4,436.733459,559.300903,39.404263
1,0,1024,5,351.787628,457.671173,22.237730
1,0,1024,6,500.033203,638.776001,61.394028
1,0,1024,7,741.563232,941.637573,104.309212
1,0,2048,2,2058.142090,2614.244629,658.336792
1,0,2048,3,1112.534424,1412.376343,206.346344
1,0,2048,4,944.015686,1114.136719,146.741699
1,0,2048,5,819.402100,964.485168,107.480782
1,0,2048,6,1271.632324,1580.573975,181.755356
1,0,2048,7,-nan,-nan,-nan
1,25,8,2,0.667544,1.513895,2.882951
1,25,8,3,0.316037,0.716727,1.443724
1,25,8,4,0.144232,0.327099,14.764821
1,25,8,5,0.250857,0.568856,268.600067
1,25,8,6,11.848356,26.866657,15405.590820
1,25,8,7,123.688492,280.469147,160828.140625
1,25,16,2,0.891533,2.021869,3.850374
1,25,16,3,0.648424,1.470533,2.804549
1,25,16,4,0.404664,0.917719,10.046067
1,25,16,5,0.371143,0.841652,385.088287
1,25,16,6,3.692869,8.373666,4796.588379
1,25,16,7,60.087654,136.251892,78110.898438
1,25,32,2,4.583749,10.395289,23.565563
1,25,32,3,1.467056,3.327074,7.186860
1,25,32,4,1.172229,2.658449,11.339937
1,25,32,5,0.858427,1.946742,443.056702
1,25,32,6,4.210159,9.546856,5420.893066
1,25,32,7,1330.803101,3017.637939,1696893.375000
1,25,64,2,7.256851,16.457502,37.462620
1,25,64,3,4.486244,10.174163,23.076830
1,25,64,4,2.193810,4.975248,16.284239
1,25,64,5,1.397280,3.168803,543.563049
1,25,64,6,5.980852,13.562673,7588.630371
1,25,64,7,1831.058838,4151.986328,2358250.250000
1,25,128,2,8.754751,19.854528,45.236469
1,25,128,3,7.053175,15.995598,36.406975
1,25,128,4,5.125462,11.623816,30.603994
1,25,128,5,3.330465,7.553075,311.896149
1,25,128,6,3.365435,7.631069,3487.925781
1,25,128,7,21.450438,48.641258,27796.900391
1,25,256,2,21.242765,48.175556,216.574844
1,25,256,3,21.127787,47.914806,105.222099
1,25,256,4,14.883193,33.752956,76.758286
1,25,256,5,14.727238,33.399265,564.357666
1,25,256,6,12.657514,28.705132,6748.095215
1,25,256,7,43.004166,97.514374,54030.457031
1,25,512,2,36.076748,81.816902,509.014099
1,25,512,3,24.015619,54.464005,236.594315
1,25,512,4,23.894583,54.189457,130.650925
1,25,512,5,20.320431,46.083832,603.419189
1,25,512,6,20.341560,46.131248,11713.268555
1,25,512,7,17.381033,39.416821,4654.672363
1,25,1024,2,50.212467,113.874748,692.817993
1,25,1024,3,36.008739,81.662689,497.837860
1,25,1024,4,26.621464,60.373707,304.559387
1,25,1024,5,24.801146,56.245430,275.501587
1,25,1024,6,24.684011,55.979900,2705.480225
1,25,1024,7,24.723139,56.067814,4793.946777
1,25,2048,2,67.959099,154.121613,4672.546387
1,25,2048,3,65.145294,147.740219,1401.170166
1,25,2048,4,51.281204,116.298439,1099.278687
1,25,2048,5,47.751305,108.293129,797.770386
1,25,2048,6,43.243809,98.077454,7951.472656
1,25,2048,7,-nan,-nan,-nan
1,32,8,2,13.581097,30.763468,0.211350
1,32,8,3,6.150100,13.909286,0.082671
1,32,8,4,3.739797,8.471801,0.314739
1,32,8,5,9.004831,18.896168,5.637458
1,32,8,6,494.195312,1029.043457,323.319458
1,32,8,7,5159.161133,10742.657227,3375.345215
1,32,16,2,29.590515,67.577866,0.382107
1,32,16,3,18.294146,41.477867,0.223330
1,32,16,4,11.361069,25.606371,0.242115
