Instrumento,instrumento,nota,nombre,volumen,dura,empieza,termina
Acoustic Grand Piano,0,83,B5,110,0.14602812499999995,4.5151896250000005,4.6612177500000005
Acoustic Grand Piano,0,55,G3,110,0.22196274999999943,4.538554125000001,4.760516875
Acoustic Grand Piano,0,71,B4,112,0.25700950000000056,4.532713,4.789722500000001
Acoustic Grand Piano,0,59,B3,113,0.08177574999999937,4.772199125000001,4.8539748750000005
Acoustic Grand Piano,0,74,D5,113,0.07593462499999948,4.778040250000001,4.8539748750000005
Acoustic Grand Piano,0,62,D4,112,0.08761687499999926,4.772199125000001,4.859816
Acoustic Grand Piano,0,81,A5,110,0.14018700000000006,4.906545,5.046732
Acoustic Grand Piano,0,69,A4,107,0.14018700000000006,4.918227250000001,5.058414250000001
Acoustic Grand Piano,0,53,F3,109,0.1752337500000003,4.929909500000001,5.105143250000001
Acoustic Grand Piano,0,70,A#4,102,0.1285047499999994,5.198601250000001,5.327106000000001
Acoustic Grand Piano,0,82,A#5,108,0.14602812499999995,5.192760125,5.33878825
Acoustic Grand Piano,0,54,F#3,107,0.14018700000000006,5.216124625000001,5.356311625000001
Acoustic Grand Piano,0,83,B5,109,0.16939262499999952,5.496498625000001,5.6658912500000005
Acoustic Grand Piano,0,71,B4,110,0.20443937499999976,5.508180875000001,5.7126202500000005
Acoustic Grand Piano,0,55,G3,111,0.21028050000000054,5.514022000000001,5.724302500000001
Acoustic Grand Piano,0,59,B3,109,0.12850475000000028,5.800237125000001,5.928741875000001
Acoustic Grand Piano,0,74,D5,111,0.1693926250000004,5.788554875000001,5.957947500000001
Acoustic Grand Piano,0,79,G5,111,0.07593462500000037,5.9053773750000005,5.981312000000001
Acoustic Grand Piano,0,62,D4,112,0.09929912499999993,5.9053773750000005,6.0046765
Acoustic Grand Piano,0,55,G3,109,0.08761687500000015,6.0514055,6.139022375000001
Acoustic Grand Piano,0,71,B4,112,0.08761687499999926,6.057246625000001,6.1448635000000005
Acoustic Grand Piano,0,53,F3,108,0.16355149999999963,6.214957000000001,6.378508500000001
Acoustic Grand Piano,0,81,A5,113,0.18691600000000008,6.203274750000001,6.390190750000001
Acoustic Grand Piano,0,69,A4,107,0.2278038750000002,6.209115875000001,6.436919750000001
Acoustic Grand Piano,0,74,D5,108,0.15771037499999974,6.349302875000001,6.507013250000001
Acoustic Grand Piano,0,59,B3,112,0.16939262499999952,6.349302875000001,6.518695500000001
Acoustic Grand Piano,0,62,D4,113,0.1168225000000005,6.466125375000001,6.582947875000001
Acoustic Grand Piano,0,53,F3,109,0.09929912500000082,6.5712656250000006,6.670564750000001
Acoustic Grand Piano,0,69,A4,109,0.08177575000000026,6.612153500000001,6.693929250000001
Acoustic Grand Piano,0,79,G5,107,0.18691600000000008,6.752340500000001,6.939256500000001
Acoustic Grand Piano,0,67,G4,107,0.19859825000000075,6.7640227500000005,6.962621000000001
Acoustic Grand Piano,0,52,E3,107,0.25700950000000056,6.746499375000001,7.003508875000001
Acoustic Grand Piano,0,53,F3,108,0.04088787500000013,7.021032250000001,7.061920125000001
