instrumento,nota,volumen,dura,empieza,termina
-1.0,75,85,0.06425237500000014,2.8212633750000005,2.8855157500000006
-1.0,75,85,0.06425237500000014,3.3820113750000003,3.4462637500000004
-1.0,75,85,0.0642523749999997,3.6448620000000007,3.7091143750000004
-1.0,75,85,0.06425237500000014,3.9252360000000004,3.9894883750000005
-1.0,75,85,0.0642523749999997,4.205610000000001,4.269862375000001
-1.0,70,103,0.04088787500000013,4.485984,4.526871875
-1.0,65,104,0.03504675000000024,4.626171,4.6612177500000005
-1.0,70,102,0.029205625000000346,4.696264500000001,4.725470125000001
-1.0,66,113,0.07009350000000003,4.766358,4.836451500000001
-1.0,70,105,0.04088787500000013,4.906545,4.9474328750000005
-1.0,70,106,0.04088787500000013,5.046732,5.087619875000001
-1.0,70,102,0.04088787500000013,5.1869190000000005,5.227806875000001
-1.0,66,109,0.04672900000000002,5.327106000000001,5.373835000000001
-1.0,66,111,0.0554906875000003,5.467293000000001,5.5227836875000005
-1.0,70,99,0.04088787500000013,5.607480000000001,5.648367875000001
-1.0,70,102,0.023364500000000454,5.747667000000001,5.771031500000001
-1.0,70,98,0.029205624999999458,5.817760500000001,5.846966125000001
-1.0,66,111,0.06133181250000019,5.887854000000001,5.9491858125000014
-1.0,70,103,0.03504675000000024,6.028041000000001,6.063087750000001
-1.0,70,103,0.04088787500000013,6.168228000000001,6.209115875000001
-1.0,65,97,0.03504675000000024,6.308415000000001,6.343461750000001
-1.0,66,111,0.043808437500000075,6.448602000000001,6.492410437500001
-1.0,66,112,0.043808437500000075,6.588789000000001,6.632597437500001
-1.0,70,105,0.04088787500000013,6.728976000000001,6.769863875000001
-1.0,65,102,0.03504674999999979,6.869163000000001,6.9042097500000015
-1.0,70,104,0.029205625000000346,6.939256500000001,6.968462125000001
-1.0,66,114,0.07009350000000003,7.009350000000001,7.079443500000002
-1.0,70,99,0.04088787499999924,7.149537000000001,7.190424875000001
-1.0,70,100,0.04088787499999924,7.289724000000001,7.330611875000001
-1.0,70,100,0.04088787499999924,7.4299110000000015,7.470798875000001
-1.0,66,113,0.046729000000000465,7.570098000000001,7.616827000000001
-1.0,66,114,0.0554906875000003,7.710285000000001,7.7657756875000015
-1.0,70,102,0.04088787500000013,7.850472000000001,7.891359875000001
-1.0,70,101,0.023364499999999566,7.990659000000001,8.0140235
-1.0,70,98,0.029205624999999458,8.060752500000001,8.089958125
-1.0,66,110,0.06133181249999975,8.130846000000002,8.192177812500002
-1.0,70,98,0.03504674999999935,8.271033000000001,8.30607975
-1.0,70,107,0.04088787499999924,8.411220000000002,8.452107875000001
-1.0,65,96,0.03504674999999935,8.551407000000001,8.58645375
-1.0,66,112,0.04380843749999919,8.691594000000002,8.735402437500001
-1.0,66,112,0.043808437500000075,8.831781000000001,8.8755894375
-1.0,70,100,0.04088787500000102,8.971968,9.012855875000001
-1.0,65,103,0.03504674999999935,9.112155000000001,9.14720175
-1.0,70,107,0.029205624999999458,9.182248500000002,9.211454125000001
-1.0,66,110,0.07009350000000047,9.252342,9.322435500000001
-1.0,70,102,0.04088787499999924,9.392529000000001,9.433416875
-1.0,70,103,0.04088787500000102,9.532716,9.573603875000002
-1.0,70,101,0.04088787499999924,9.672903000000002,9.713790875
