Instrumento,instrumento,nota,nombre,volumen,dura,empieza,termina
Fretless Bass,35,40,E2,120,0.07500000000000018,2.4265625,2.5015625000000004
Fretless Bass,35,40,E2,120,0.08241762500000016,2.5782623723958333,2.6606799973958335
Fretless Bass,35,40,E2,120,0.08241762499999972,2.9079328723958335,2.9903504973958333
Fretless Bass,35,40,E2,120,0.08241762500000016,3.0727681223958334,3.1551857473958336
Fretless Bass,35,40,E2,120,0.08241762499999972,3.4024386223958336,3.4848562473958333
Fretless Bass,35,40,E2,120,0.0824176250000006,3.567273872395833,3.6496914973958337
Fretless Bass,35,40,E2,120,0.08241762500000016,3.8969443723958332,3.9793619973958334
Fretless Bass,35,40,E2,120,0.0824176250000006,4.061779622395833,4.144197247395834
Fretless Bass,35,40,E2,120,0.0824176250000006,4.391450122395833,4.4738677473958335
Fretless Bass,35,40,E2,120,0.0824176250000006,4.556285372395833,4.638702997395834
Fretless Bass,35,40,E2,120,0.08241762499999972,5.050791122395833,5.133208747395833
Fretless Bass,35,40,E2,120,0.08241762499999972,5.215626372395834,5.298043997395833
Fretless Bass,35,40,E2,120,0.08241762499999972,5.380461622395833,5.462879247395833
Fretless Bass,35,40,E2,120,0.0824176250000006,5.5452968723958325,5.627714497395833
Fretless Bass,35,33,A1,120,0.08241762499999972,5.874967372395833,5.957384997395833
Fretless Bass,35,38,D2,120,0.0824176250000006,6.0398026223958325,6.122220247395833
Fretless Bass,35,29,F1,120,0.08241762499999972,6.369473122395833,6.451890747395833
Fretless Bass,35,33,A1,120,0.0824176250000006,6.534308372395833,6.616725997395833
Fretless Bass,35,38,D2,120,0.08241762499999972,6.699143622395833,6.781561247395833
Fretless Bass,35,31,G1,120,0.32967049999999976,7.688155122395833,8.017825622395833
Fretless Bass,35,34,A#1,120,0.16483524999999943,8.182660872395832,8.347496122395832
Fretless Bass,35,33,A1,120,0.4945057500000001,8.677166622395832,9.171672372395832
Fretless Bass,35,40,E2,120,0.3296705000000024,9.501342872395831,9.831013372395834
Fretless Bass,35,38,D2,120,0.6593409999999977,9.995848622395833,10.655189622395831
Fretless Bass,35,33,A1,120,0.32967049999999887,10.820024872395834,11.149695372395833
Fretless Bass,35,38,D2,120,0.6593410000000013,11.314530622395832,11.973871622395833
Fretless Bass,35,33,A1,120,0.32967049999999887,12.138706872395833,12.468377372395832
Fretless Bass,35,31,G1,120,0.6593410000000013,12.633212622395831,13.292553622395832
Fretless Bass,35,34,A#1,120,0.32967049999999887,13.457388872395832,13.78705937239583
Fretless Bass,35,33,A1,120,0.6593410000000013,13.95189462239583,14.611235622395832
Fretless Bass,35,40,E2,120,0.3296705000000024,14.776070872395831,15.105741372395833
Fretless Bass,35,38,D2,120,0.4945057499999983,15.270576622395833,15.765082372395831
Fretless Bass,35,38,D2,120,0.16483524999999943,15.92991762239583,16.09475287239583
Fretless Bass,35,33,A1,120,0.3296705000000024,16.09475287239583,16.424423372395832
Fretless Bass,35,38,D2,120,0.5357145625000008,16.589258622395832,17.124973184895833
Fretless Bass,35,38,D2,120,0.164835250000003,17.24859962239583,17.413434872395833
Fretless Bass,35,33,A1,120,0.32967049999999887,17.413434872395833,17.74310537239583
Fretless Bass,35,31,G1,120,0.6593409999999977,17.90794062239583,18.56728162239583
Fretless Bass,35,34,A#1,120,0.32967049999999887,18.73211687239583,19.06178737239583
Fretless Bass,35,33,A1,120,0.6593410000000013,19.22662262239583,19.88596362239583
Fretless Bass,35,40,E2,120,0.32967049999999887,20.05079887239583,20.38046937239583
Fretless Bass,35,38,D2,120,0.6593410000000013,20.54530462239583,21.20464562239583
Fretless Bass,35,33,A1,120,0.32967049999999887,21.36948087239583,21.69915137239583
Fretless Bass,35,38,D2,120,0.6593410000000013,21.863986622395828,22.52332762239583
Fretless Bass,35,33,A1,120,0.3296705000000024,22.68816287239583,23.01783337239583
Fretless Bass,35,31,G1,120,0.6593409999999977,23.18266862239583,23.842009622395828
Fretless Bass,35,34,A#1,120,0.3296705000000024,24.006844872395828,24.33651537239583
Fretless Bass,35,33,A1,120,0.6593410000000013,24.50135062239583,25.16069162239583
Fretless Bass,35,40,E2,120,0.32967049999999887,25.32552687239583,25.65519737239583
Fretless Bass,35,38,D2,120,0.5357145625000008,25.82003262239583,26.35574718489583
Fretless Bass,35,38,D2,120,0.16483524999999943,26.47937362239583,26.64420887239583
Fretless Bass,35,33,A1,120,0.32967049999999887,26.64420887239583,26.973879372395828
Fretless Bass,35,38,D2,120,0.49450575000000185,27.138714622395828,27.63322037239583
Fretless Bass,35,38,D2,120,0.16483524999999943,27.79805562239583,27.96289087239583
Fretless Bass,35,33,A1,120,0.32967049999999887,27.96289087239583,28.292561372395827
Fretless Bass,35,31,G1,120,0.6593409999999977,28.45739662239583,29.116737622395828
Fretless Bass,35,34,A#1,120,0.164835250000003,29.281572872395827,29.44640812239583
Fretless Bass,35,33,A1,120,0.4945057499999983,29.77607862239583,30.270584372395827
Fretless Bass,35,40,E2,120,0.16483524999999943,30.60025487239583,30.76509012239583
Fretless Bass,35,38,D2,120,0.32967049999999887,31.094760622395828,31.424431122395827
Fretless Bass,35,33,A1,120,0.49450575000000185,31.424431122395827,31.91893687239583
Fretless Bass,35,31,G1,120,0.3296705000000024,31.91893687239583,32.24860737239583
Fretless Bass,35,38,D2,120,0.164835250000003,32.41344262239583,32.57827787239583
Fretless Bass,35,33,A1,120,0.9890114999999966,32.74311312239583,33.73212462239583
Fretless Bass,35,38,D2,120,0.32967049999999887,34.06179512239583,34.39146562239583
Fretless Bass,35,33,A1,120,0.32967049999999887,34.55630087239583,34.88597137239583
Fretless Bass,35,38,D2,120,0.6593409999999977,35.05080662239583,35.71014762239583
Fretless Bass,35,33,A1,120,0.32967049999999887,35.87498287239583,36.20465337239583
Fretless Bass,35,31,G1,120,0.6593410000000048,36.36948862239583,37.02882962239583
Fretless Bass,35,38,D2,120,0.32967049999999887,37.19366487239583,37.52333537239583
Fretless Bass,35,31,G1,120,0.6593409999999977,37.68817062239583,38.34751162239583
Fretless Bass,35,38,D2,120,0.32967049999999887,38.51234687239583,38.84201737239583
Fretless Bass,35,43,G2,120,0.8241762500000007,39.00685262239583,39.831028872395834
Fretless Bass,35,38,D2,118,0.32967049999999887,39.831028872395834,40.16069937239583
Fretless Bass,35,31,G1,120,0.164835250000003,40.32553462239583,40.49036987239583
Fretless Bass,35,36,C2,120,0.329670500000006,40.65520512239583,40.98487562239583
Fretless Bass,35,31,G1,120,0.32967049999999887,41.14971087239583,41.47938137239583
Fretless Bass,35,36,C2,120,0.16483524999999588,41.64421662239583,41.80905187239583
Fretless Bass,35,29,F1,120,0.49450575000000185,41.97388712239583,42.46839287239583
Fretless Bass,35,31,G1,114,0.32967049999999887,42.46839287239583,42.79806337239583
Fretless Bass,35,33,A1,120,0.329670500000006,42.96289862239583,43.29256912239583
Fretless Bass,35,31,G1,98,0.32967049999999887,43.45740437239583,43.78707487239583
Fretless Bass,35,29,F1,120,0.49450575000000185,43.95191012239583,44.44641587239583
Fretless Bass,35,34,A#1,120,0.32967049999999887,44.61125112239583,44.94092162239583
Fretless Bass,35,41,F2,120,0.32967049999999887,45.10575687239583,45.43542737239583
Fretless Bass,35,29,F1,120,0.32967049999999887,45.60026262239583,45.92993312239583
Fretless Bass,35,34,A#1,120,0.32967049999999887,45.92993312239583,46.25960362239583
Fretless Bass,35,41,F2,120,0.16483524999999588,46.42443887239583,46.58927412239583
Fretless Bass,35,34,A#1,114,0.164835250000003,46.91894462239583,47.08377987239583
Fretless Bass,35,33,A1,120,0.329670500000006,47.248615122395826,47.57828562239583
Fretless Bass,35,40,E2,120,0.32967049999999887,47.74312087239583,48.07279137239583
Fretless Bass,35,28,E1,120,0.164835250000003,48.23762662239583,48.40246187239583
Fretless Bass,35,33,A1,120,0.32967049999999887,48.56729712239583,48.89696762239583
Fretless Bass,35,40,E2,120,0.32967049999999887,49.06180287239583,49.39147337239583
Fretless Bass,35,28,E1,120,0.16483524999999588,49.55630862239583,49.72114387239583
Fretless Bass,35,33,A1,116,0.32967049999999887,49.88597912239583,50.21564962239583
Fretless Bass,35,40,E2,120,0.329670500000006,50.380484872395826,50.71015537239583
Fretless Bass,35,28,E1,118,0.164835250000003,50.87499062239583,51.03982587239583
Fretless Bass,35,33,A1,120,0.32967049999999887,51.20466112239583,51.534331622395825
Fretless Bass,35,40,E2,120,0.32967049999999887,51.69916687239583,52.02883737239583
Fretless Bass,35,33,A1,120,0.16483524999999588,52.19367262239583,52.358507872395826
Fretless Bass,35,38,D2,127,0.8241762500000007,52.52334312239583,53.34751937239583
Fretless Bass,35,33,A1,127,1.1538467499999996,53.512354622395826,54.666201372395825
Fretless Bass,35,38,D2,120,0.32967049999999887,55.16070712239583,55.490377622395826
Fretless Bass,35,33,A1,120,0.16483524999999588,55.65521287239583,55.820048122395825
Fretless Bass,35,38,D2,120,0.6593409999999977,56.14971862239583,56.80905962239583
Fretless Bass,35,33,A1,120,0.329670500000006,56.973894872395825,57.30356537239583
Fretless Bass,35,31,G1,120,0.49450575000000185,57.468400622395826,57.96290637239583
Fretless Bass,35,38,D2,120,0.32967049999999887,58.29257687239583,58.622247372395826
Fretless Bass,35,31,G1,120,0.6593409999999977,58.78708262239583,59.44642362239583
Fretless Bass,35,38,D2,120,0.32967049999999887,59.61125887239583,59.94092937239583
Fretless Bass,35,43,G2,99,0.164835250000003,60.105764622395824,60.27059987239583
Fretless Bass,35,31,G1,120,0.32967049999999887,60.43543512239583,60.76510562239583
Fretless Bass,35,38,D2,118,0.32967049999999887,60.929940872395825,61.259611372395824
Fretless Bass,35,31,G1,120,0.164835250000003,61.42444662239583,61.58928187239583
Fretless Bass,35,36,C2,120,0.32967049999999887,61.754117122395826,62.083787622395825
Fretless Bass,35,31,G1,120,0.32967049999999887,62.24862287239583,62.57829337239583
Fretless Bass,35,36,C2,120,0.16483524999999588,62.74312862239583,62.907963872395825
Fretless Bass,35,29,F1,120,0.32967049999999887,63.07279912239583,63.40246962239583
Fretless Bass,35,31,G1,114,0.32967049999999887,63.56730487239583,63.89697537239583
Fretless Bass,35,33,A1,120,0.32967049999999176,64.06181062239583,64.39148112239582
Fretless Bass,35,31,G1,98,0.32967049999999176,64.55631637239583,64.88598687239582
Fretless Bass,35,29,F1,120,0.16483524999999588,65.05082212239583,65.21565737239582
Fretless Bass,35,34,A#1,120,0.16483524999999588,65.71016312239583,65.87499837239582
Fretless Bass,35,41,F2,120,0.32967049999999176,66.20466887239583,66.53433937239582
Fretless Bass,35,29,F1,120,0.16483524999999588,66.69917462239583,66.86400987239583
Fretless Bass,35,34,A#1,120,0.1648352500000101,67.02884512239582,67.19368037239583
Fretless Bass,35,41,F2,120,0.16483524999999588,67.52335087239582,67.68818612239582
Fretless Bass,35,34,A#1,114,0.16483524999999588,68.01785662239583,68.18269187239582
Fretless Bass,35,33,A1,120,0.32967049999999176,68.34752712239583,68.67719762239582
Fretless Bass,35,40,E2,120,0.329670500000006,68.84203287239582,69.17170337239583
Fretless Bass,35,28,E1,120,0.1648352500000101,69.33653862239582,69.50137387239583
Fretless Bass,35,33,A1,120,0.32967049999999176,69.66620912239583,69.99587962239582
Fretless Bass,35,40,E2,120,0.32967049999999176,70.16071487239583,70.49038537239582
Fretless Bass,35,28,E1,120,0.16483524999999588,70.65522062239583,70.82005587239583
Fretless Bass,35,33,A1,116,0.329670500000006,70.98489112239582,71.31456162239583
Fretless Bass,35,40,E2,120,0.329670500000006,71.47939687239582,71.80906737239583
Fretless Bass,35,28,E1,118,0.16483524999999588,71.97390262239583,72.13873787239582
Fretless Bass,35,33,A1,120,0.32967049999999176,72.30357312239583,72.63324362239582
Fretless Bass,35,40,E2,120,0.329670500000006,72.79807887239582,73.12774937239583
Fretless Bass,35,33,A1,120,0.1648352500000101,73.29258462239582,73.45741987239583
Fretless Bass,35,38,D2,127,0.32967049999999176,73.62225512239583,73.95192562239582
Fretless Bass,35,43,G2,127,0.32967049999999176,74.11676087239583,74.44643137239582
Fretless Bass,35,38,D2,127,0.32967049999999176,74.61126662239583,74.94093712239582
Fretless Bass,35,38,D2,127,0.329670500000006,75.10577237239582,75.43544287239583
Fretless Bass,35,36,C2,127,0.329670500000006,75.60027812239582,75.92994862239583
Fretless Bass,35,38,D2,127,0.329670500000006,76.09478387239582,76.42445437239583
Fretless Bass,35,33,A1,127,0.329670500000006,76.75412487239582,77.08379537239583
Fretless Bass,35,38,D2,127,0.16483524999999588,77.24863062239582,77.41346587239582
Fretless Bass,35,41,F2,127,0.16483524999999588,77.74313637239582,77.90797162239582
Fretless Bass,35,40,E2,127,0.1648352500000101,77.90797162239582,78.07280687239583
Fretless Bass,35,38,D2,127,0.16483524999999588,78.07280687239583,78.23764212239583
Fretless Bass,35,43,G2,127,0.16483524999999588,78.40247737239582,78.56731262239582
Fretless Bass,35,41,F2,127,0.16483524999999588,78.73214787239583,78.89698312239582
Fretless Bass,35,40,E2,127,0.1648352500000101,79.06181837239582,79.22665362239583
Fretless Bass,35,38,D2,127,0.16483524999999588,79.39148887239583,79.55632412239582
Fretless Bass,35,39,D#2,127,0.329670500000006,79.72115937239582,80.05082987239582
Fretless Bass,35,33,A1,108,0.329670500000006,80.21566512239582,80.54533562239583
Fretless Bass,35,38,D2,112,0.329670500000006,80.71017087239582,81.03984137239583
Fretless Bass,35,31,G1,94,0.6593409999999977,81.20467662239582,81.86401762239582
Fretless Bass,35,38,D2,112,0.32967049999999176,82.02885287239583,82.35852337239582
Fretless Bass,35,31,G1,104,0.659341000000012,82.52335862239582,83.18269962239583
Fretless Bass,35,36,C2,108,0.32967049999999176,83.34753487239583,83.67720537239582
Fretless Bass,35,41,F2,108,0.6593409999999977,83.84204062239583,84.50138162239583
Fretless Bass,35,36,C2,100,0.329670500000006,84.66621687239582,84.99588737239583
Fretless Bass,35,34,A#1,122,0.6593409999999977,85.16072262239582,85.82006362239582
Fretless Bass,35,41,F2,108,0.329670500000006,85.98489887239582,86.31456937239582
Fretless Bass,35,34,A#1,112,0.1648352500000101,86.47940462239582,86.64423987239583
Fretless Bass,35,33,A1,108,0.32967049999999176,86.80907512239583,87.13874562239582
Fretless Bass,35,40,E2,117,0.32967049999999176,87.30358087239583,87.63325137239582
Fretless Bass,35,33,A1,104,0.6593409999999977,87.79808662239583,88.45742762239583
Fretless Bass,35,40,E2,117,0.329670500000006,88.62226287239582,88.95193337239583
Fretless Bass,35,33,A1,97,0.16483524999999588,89.11676862239582,89.28160387239582
Fretless Bass,35,38,D2,127,0.8241762500000078,89.44643912239582,90.27061537239582
Fretless Bass,35,31,G1,127,1.1538467499999996,90.43545062239582,91.58929737239582
Fretless Bass,35,38,D2,127,0.8241762500000078,92.08380312239582,92.90797937239583
Fretless Bass,35,31,G1,127,1.1538467499999996,93.07281462239582,94.22666137239582
Fretless Bass,35,43,G2,127,0.16483524999999588,94.88600237239582,95.05083762239582
Fretless Bass,35,42,F#2,127,0.16483524999999588,95.21567287239583,95.38050812239582
Fretless Bass,35,41,F2,127,0.16483524999999588,95.54534337239582,95.71017862239582
Fretless Bass,35,40,E2,127,0.16483524999999588,95.87501387239583,96.03984912239582
Fretless Bass,35,41,F2,127,0.1648352500000101,96.20468437239582,96.36951962239583
Fretless Bass,35,40,E2,127,0.16483524999999588,96.53435487239582,96.69919012239582
Fretless Bass,35,39,D#2,127,0.1648352500000101,96.86402537239582,97.02886062239583
Fretless Bass,35,38,D2,127,0.16483524999999588,97.19369587239582,97.35853112239582
Fretless Bass,35,38,D2,127,0.16483524999999588,98.67721312239583,98.84204837239582
Fretless Bass,35,42,F#2,127,0.16483524999999588,99.00688362239582,99.17171887239581
Fretless Bass,35,43,G2,127,0.49450575000000185,99.33655412239582,99.83105987239583
Fretless Bass,35,31,G1,91,0.329670500000006,99.99589512239582,100.32556562239583
Fretless Bass,35,38,D2,91,0.32967049999999176,100.49040087239582,100.82007137239582
Fretless Bass,35,40,E2,108,0.49450575000000185,100.98490662239583,101.47941237239583
Fretless Bass,35,40,E2,85,0.16483524999999588,101.64424762239582,101.80908287239582
Fretless Bass,35,33,A1,91,0.329670500000006,101.80908287239582,102.13875337239583
Fretless Bass,35,38,D2,112,0.6593409999999977,102.30358862239582,102.96292962239582
Fretless Bass,35,33,A1,104,0.329670500000006,103.12776487239582,103.45743537239582
Fretless Bass,35,38,D2,117,0.49450575000000185,103.62227062239582,104.11677637239582
Fretless Bass,35,38,D2,66,0.1648352500000101,104.28161162239581,104.44644687239582
Fretless Bass,35,33,A1,100,0.32967049999999176,104.44644687239582,104.77611737239582
Fretless Bass,35,31,G1,104,0.6593409999999977,104.94095262239583,105.60029362239582
Fretless Bass,35,38,D2,108,0.329670500000006,105.76512887239582,106.09479937239583
Fretless Bass,35,40,E2,117,0.49450575000000185,106.25963462239582,106.75414037239582
Fretless Bass,35,40,E2,63,0.16483524999999588,106.91897562239582,107.08381087239582
Fretless Bass,35,33,A1,104,0.329670500000006,107.08381087239582,107.41348137239582
Fretless Bass,35,38,D2,112,0.49450575000000185,107.57831662239582,108.07282237239582
Fretless Bass,35,38,D2,65,0.1648352500000101,108.23765762239582,108.40249287239583
Fretless Bass,35,33,A1,100,0.32967049999999176,108.40249287239583,108.73216337239582
Fretless Bass,35,33,A1,100,0.329670500000006,109.22666912239582,109.55633962239583
Fretless Bass,35,38,D2,108,0.659341000000012,108.89699862239581,109.55633962239583
Fretless Bass,35,38,D2,112,0.329670500000006,109.72117487239582,110.05084537239583
Fretless Bass,35,31,G1,108,0.6593409999999977,110.21568062239582,110.87502162239582
Fretless Bass,35,38,D2,117,0.329670500000006,111.03985687239582,111.36952737239582
Fretless Bass,35,36,C2,112,0.6593409999999977,111.53436262239582,112.19370362239582
Fretless Bass,35,43,G2,122,0.32967049999999176,112.35853887239583,112.68820937239582
Fretless Bass,35,41,F2,112,0.659341000000012,112.85304462239581,113.51238562239583
Fretless Bass,35,36,C2,112,0.32967049999999176,113.67722087239582,114.00689137239581
Fretless Bass,35,38,D2,112,0.6593409999999977,114.17172662239582,114.83106762239582
Fretless Bass,35,33,A1,112,0.329670500000006,114.99590287239582,115.32557337239582
Fretless Bass,35,31,G1,108,0.6593409999999977,115.49040862239582,116.14974962239582
Fretless Bass,35,34,A#1,117,0.329670500000006,116.31458487239581,116.64425537239582
Fretless Bass,35,33,A1,108,0.6593409999999977,116.80909062239581,117.46843162239581
