Instrumento,instrumento,nota,nombre,volumen,dura,empieza,termina
Bright Acoustic Piano,1,63,D#4,127,0.17134849166666677,1.4157317999999997,1.5870802916666664
Bright Acoustic Piano,1,67,G4,127,0.21067437499999997,1.3960688583333332,1.6067432333333331
Bright Acoustic Piano,1,60,C4,127,0.07865176666666662,1.564608358333333,1.6432601249999996
Bright Acoustic Piano,1,63,D#4,127,0.07865176666666662,1.6938219749999996,1.7724737416666663
Bright Acoustic Piano,1,63,D#4,127,0.20786538333333304,1.8820244166666664,2.0898897999999995
Bright Acoustic Piano,1,67,G4,127,0.24719126666666646,1.8623614749999997,2.109552741666666
Bright Acoustic Piano,1,60,C4,127,0.23876429166666657,2.2022494666666663,2.441013758333333
Bright Acoustic Piano,1,63,D#4,127,0.26404521666666625,2.1938224916666664,2.4578677083333327
Bright Acoustic Piano,1,62,D4,127,0.23876429166666657,2.5589914083333327,2.7977556999999993
Bright Acoustic Piano,1,65,F4,127,0.3202250499999999,2.573036366666666,2.893261416666666
Bright Acoustic Piano,1,58,A#3,127,0.17696647499999996,2.8707894833333327,3.0477559583333327
Bright Acoustic Piano,1,62,D4,127,0.13483160000000005,3.0252840249999995,3.1601156249999995
Bright Acoustic Piano,1,65,F4,127,0.22471933333333327,3.2359583999999995,3.4606777333333327
Bright Acoustic Piano,1,70,A#4,127,0.2724721916666666,3.2162954583333327,3.4887676499999993
Bright Acoustic Piano,1,62,D4,127,0.17415748333333303,3.5280935333333328,3.702251016666666
Bright Acoustic Piano,1,65,F4,127,0.21629235833333293,3.553374458333333,3.769666816666666
Bright Acoustic Piano,1,58,A#3,127,0.19101143333333326,3.7219139583333325,3.9129253916666658
Bright Acoustic Piano,1,62,D4,127,0.14044958333333346,3.8932624499999995,4.033712033333333
Bright Acoustic Piano,1,63,D#4,127,0.2134833666666669,4.087082874999999,4.300566241666666
Bright Acoustic Piano,1,67,G4,127,0.2331463083333336,4.078655899999999,4.311802208333333
Bright Acoustic Piano,1,58,A#3,127,0.10112370000000048,4.235959433333332,4.337083133333333
Bright Acoustic Piano,1,63,D#4,127,0.07865176666666684,4.396071958333333,4.474723725
Bright Acoustic Piano,1,63,D#4,127,0.20224740000000008,4.573038433333332,4.775285833333332
Bright Acoustic Piano,1,67,G4,127,0.2331463083333336,4.5618024666666654,4.794948774999999
Bright Acoustic Piano,1,63,D#4,127,0.23033731666666668,4.893263483333333,5.123600799999999
Bright Acoustic Piano,1,58,A#3,127,0.2415732833333335,4.9016904583333325,5.143263741666666
Bright Acoustic Piano,1,62,D4,127,0.3539329499999999,5.278095341666666,5.632028291666666
Bright Acoustic Piano,1,67,G4,127,0.3623599250000007,5.289331308333332,5.651691233333333
Bright Acoustic Piano,1,55,G3,127,0.16292151666666665,5.567421483333332,5.730342999999999
Bright Acoustic Piano,1,62,D4,127,0.12640462500000016,5.750005941666665,5.8764105666666655
Bright Acoustic Piano,1,67,G4,127,0.22752832499999975,5.9466353583333325,6.174163683333332
Bright Acoustic Piano,1,62,D4,127,0.22752832500000064,5.969107291666665,6.196635616666666
Bright Acoustic Piano,1,59,B3,127,0.22471933333333283,6.2893323416666655,6.514051674999998
Bright Acoustic Piano,1,62,D4,127,0.3061800916666666,6.308995283333332,6.615175374999999
Bright Acoustic Piano,1,55,G3,127,0.2219103416666668,6.592703441666665,6.814613783333332
Bright Acoustic Piano,1,63,D#4,127,0.1769664750000004,6.814613783333332,6.991580258333332
Bright Acoustic Piano,1,67,G4,127,0.19382042500000018,6.814613783333332,7.008434208333332
Bright Acoustic Piano,1,60,C4,127,0.1292136166666662,6.963490341666666,7.092703958333332
Bright Acoustic Piano,1,63,D#4,127,0.10112370000000048,7.126411858333332,7.227535558333332
Bright Acoustic Piano,1,63,D#4,127,0.205056391666667,7.331468249999999,7.536524641666666
Bright Acoustic Piano,1,67,G4,127,0.24438227499999954,7.314614299999999,7.558996574999998
Bright Acoustic Piano,1,63,D#4,127,0.21629235833333293,7.671356241666666,7.887648599999999
Bright Acoustic Piano,1,60,C4,127,0.3089890833333335,7.648884308333332,7.9578733916666655
Bright Acoustic Piano,1,62,D4,127,0.33988799166666617,8.042143141666665,8.382031133333331
Bright Acoustic Piano,1,66,F#4,127,0.3960678249999994,8.025289191666666,8.421357016666665
Bright Acoustic Piano,1,57,A3,127,0.154494541666665,8.337087266666666,8.491581808333331
Bright Acoustic Piano,1,62,D4,127,0.081460758333332,8.508435758333333,8.589896516666665
Bright Acoustic Piano,1,62,D4,127,0.27247219166666703,8.682593241666664,8.955065433333331
Bright Acoustic Piano,1,66,F#4,127,0.27247219166666703,8.702256183333331,8.974728374999998
Bright Acoustic Piano,1,57,A3,127,0.27247219166666703,9.014054258333331,9.286526449999998
Bright Acoustic Piano,1,62,D4,127,0.2780901750000009,9.030908208333331,9.308998383333332
Bright Acoustic Piano,1,62,D4,127,0.10674168333333256,9.3707962,9.477537883333332
Bright Acoustic Piano,1,67,G4,127,0.18820244166666633,9.578661583333332,9.766864024999999
Bright Acoustic Piano,1,62,D4,127,0.2331463083333336,9.556189649999999,9.789335958333332
Bright Acoustic Piano,1,55,G3,127,0.13764059166666698,9.691021249999999,9.828661841666666
Bright Acoustic Piano,1,62,D4,127,0.08988773333333455,9.851133774999997,9.941021508333332
Bright Acoustic Piano,1,62,D4,127,0.23595530000000053,10.053381174999998,10.289336474999999
Bright Acoustic Piano,1,67,G4,127,0.24719126666666824,10.04214520833333,10.289336474999999
Bright Acoustic Piano,1,62,D4,127,0.2134833666666669,10.367988241666664,10.581471608333331
Bright Acoustic Piano,1,62,D4,127,0.33707899999999924,10.702258249999998,11.039337249999997
Bright Acoustic Piano,1,67,G4,127,0.3707868999999988,10.685404299999998,11.056191199999997
