instrumento_nombre,instrumento,nota,nota_nombre,volumen,dura,empieza,termina
Percussion,-1,41,F2,20,0.07894737500000204,19.657896375,19.736843750000002
Percussion,-1,43,G2,17,0.07894737499999849,19.736843750000002,19.815791125
Percussion,-1,41,F2,26,0.07894737500000204,19.815791125,19.894738500000003
Percussion,-1,58,A#3,89,0.15789474999999698,19.894738500000003,20.05263325
Percussion,-1,55,G#3,72,0.15789475000000053,20.05263325,20.210528
Percussion,-1,50,D#3,66,0.15789475000000053,20.210528,20.36842275
Percussion,-1,58,A#3,73,0.15789475000000053,20.5263175,20.68421225
Percussion,-1,55,G#3,59,0.15789475000000053,20.68421225,20.842107000000002
Percussion,-1,50,D#3,69,0.15789475000000053,20.842107000000002,21.000001750000003
Percussion,-1,58,A#3,80,0.15789475000000053,21.1578965,21.31579125
Percussion,-1,55,G#3,66,0.15789475000000053,21.31579125,21.473686
Percussion,-1,50,D#3,72,0.15789475000000053,21.473686,21.63158075
Percussion,-1,41,F2,22,0.07894737500000204,21.710528125,21.7894755
Percussion,-1,58,A#3,84,0.15789475000000053,21.789475499999998,21.94737025
Percussion,-1,41,F2,26,0.07894737500000204,21.868422875,21.947370250000002
Percussion,-1,55,G#3,69,0.15789474999999698,21.947370250000002,22.105265
Percussion,-1,50,D#3,73,0.15789475000000053,22.105265,22.26315975
Percussion,-1,56,G#3,75,0.14210527500000084,22.4210545,22.563159775000003
Percussion,-1,58,B3,77,0.15789475000000053,22.578949250000004,22.736844000000005
Percussion,-1,49,C#3,62,0.14473685416666685,22.736844,22.881580854166668
Percussion,-1,58,A#3,73,0.15789474999999698,23.052633500000002,23.21052825
Percussion,-1,52,E3,48,0.13157895833333436,23.21052825,23.342107208333335
Percussion,-1,50,D#3,69,0.15789475000000053,23.368423,23.52631775
Percussion,-1,43,G2,28,0.07894737500000204,23.52631775,23.605265125000003
Percussion,-1,43,G2,33,0.07894737499999849,23.605265125000003,23.6842125
Percussion,-1,58,A#3,80,0.15789475000000053,23.6842125,23.84210725
Percussion,-1,55,G#3,66,0.15789475000000053,23.84210725,24.000002000000002
Percussion,-1,49,D3,61,0.14210527500000011,24.000002000000002,24.142107275
Percussion,-1,45,A2,17,0.07894737500000204,24.078949375,24.157896750000003
Percussion,-1,45,A2,20,0.07894737499999849,24.157896750000003,24.236844125
Percussion,-1,45,A2,20,0.07894737499999849,24.236844125,24.3157915
Percussion,-1,54,F#3,68,0.1381579062500009,24.3157915,24.45394940625
Percussion,-1,43,G2,17,0.07894737499999849,24.394738875,24.47368625
Percussion,-1,51,D#3,53,0.13157895833333436,24.47368625,24.605265208333336
Percussion,-1,43,G2,22,0.07894737499999849,24.552633625000002,24.631581
Percussion,-1,50,D#3,73,0.15789475000000053,24.631581,24.78947575
Percussion,-1,58,A#3,89,0.15789475000000053,24.9473705,25.105265250000002
Percussion,-1,55,G#3,72,0.15789475000000053,25.105265250000002,25.263160000000003
Percussion,-1,50,D#3,66,0.15789474999999698,25.263160000000003,25.42105475
Percussion,-1,54,F#3,58,0.1381579062500009,25.5789495,25.71710740625
Percussion,-1,43,G2,20,0.07894737499999849,25.657896875000002,25.73684425
Percussion,-1,50,D#3,48,0.13157895833333436,25.73684425,25.868423208333336
Percussion,-1,41,F2,26,0.07894737499999849,25.815791625000003,25.894739
Percussion,-1,50,D#3,69,0.15789475000000053,25.894739,26.052633750000002
Percussion,-1,58,A#3,80,0.15789475000000053,26.2105285,26.36842325
Percussion,-1,55,G#3,66,0.15789474999999698,26.368423250000003,26.526318
Percussion,-1,48,C#3,62,0.14210527500000084,26.526317999999996,26.668423275
Percussion,-1,54,F#3,69,0.1381579062500009,26.8421075,26.980265406250002
Percussion,-1,55,G#3,69,0.15789475000000053,27.00000225,27.157897000000002
Percussion,-1,49,C#3,63,0.14210527500000011,27.157897000000002,27.300002275
Percussion,-1,54,F#3,73,0.13815790624999735,27.473686500000003,27.61184440625
Percussion,-1,55,G#3,72,0.15789475000000053,27.63158125,27.789476
Percussion,-1,48,C#3,58,0.14210527500000084,27.789476,27.931581275000003
Percussion,-1,58,A#3,73,0.15789475000000053,28.1052655,28.263160250000002
Percussion,-1,55,G#3,59,0.15789475000000053,28.263160250000002,28.421055000000003
Percussion,-1,49,C#3,60,0.14210527499999728,28.421055000000003,28.563160275
Percussion,-1,58,A#3,80,0.15789475000000053,28.7368445,28.89473925
Percussion,-1,55,G#3,66,0.15789475000000053,28.89473925,29.052634
Percussion,-1,49,D3,61,0.14210527500000011,29.052634,29.194739275
Percussion,-1,45,A2,17,0.07894737500000204,29.131581375,29.21052875
Percussion,-1,45,A2,20,0.07894737499999849,29.21052875,29.289476125
Percussion,-1,45,A2,20,0.07894737500000204,29.289476125,29.368423500000002
Percussion,-1,54,F#3,68,0.13815790625000002,29.368423500000002,29.506581406250003
Percussion,-1,43,G2,17,0.07894737500000204,29.447370875,29.526318250000003
Percussion,-1,51,D#3,53,0.1315789583333308,29.526318250000003,29.657897208333335
Percussion,-1,43,G2,22,0.07894737499999849,29.605265625,29.684213
Percussion,-1,49,D3,62,0.14210527500000084,29.684213,29.826318275000002
Percussion,-1,45,A2,17,0.07894737499999849,29.763160375000002,29.84210775
Percussion,-1,45,A2,20,0.07894737500000204,29.84210775,29.921055125000002
Percussion,-1,45,A2,20,0.07894737499999849,29.921055125000002,30.0000025
Percussion,-1,54,F#3,71,0.1381579062500009,30.0000025,30.13816040625
Percussion,-1,43,G2,17,0.07894737499999849,30.078949875000003,30.15789725
Percussion,-1,51,D#3,55,0.1315789583333332,30.15789725,30.289476208333333
Percussion,-1,43,G2,22,0.07894737500000204,30.236844625,30.315792000000002
Percussion,-1,48,C#3,59,0.1515789600000005,30.315792,30.46737096
Percussion,-1,54,F#3,63,0.15000001249999695,30.631581500000003,30.7815815125
Percussion,-1,50,D#3,50,0.14736843333333383,30.789476249999996,30.93684468333333
Percussion,-1,49,C#3,61,0.1515789600000005,30.947370999999997,31.09894996
Percussion,-1,43,G2,33,0.12631580000000042,31.10526575,31.23158155
Percussion,-1,54,F#3,66,0.13815790625000002,31.2631605,31.401318406250002
Percussion,-1,41,F2,22,0.07894737500000204,31.342107875,31.421055250000002
Percussion,-1,50,D#3,50,0.1315789583333332,31.421055250000006,31.552634208333338
Percussion,-1,41,F2,25,0.07894737500000204,31.500002625,31.578950000000003
Percussion,-1,48,C#3,64,0.1515789600000005,31.578950000000003,31.730528960000004
Percussion,-1,54,F#3,71,0.15000001250000317,31.8947395,32.0447395125
Percussion,-1,55,G#3,69,0.15789474999999698,32.052634250000004,32.210529
Percussion,-1,50,D#3,73,0.15789474999999698,32.210529,32.36842375
Percussion,-1,54,F#3,73,0.13815790624999735,32.5263185,32.66447640625
Percussion,-1,43,G2,22,0.07894737499999849,32.605265875,32.68421325
Percussion,-1,51,D#3,55,0.1315789583333379,32.68421325,32.815792208333335
Percussion,-1,43,G2,22,0.07894737499999849,32.763160625000005,32.842108
Percussion,-1,50,D#3,66,0.15789474999999698,32.842108,33.00000275
Percussion,-1,58,A#3,73,0.15789474999999698,33.157897500000004,33.31579225
Percussion,-1,55,G#3,59,0.15789474999999698,33.31579225,33.473687
Percussion,-1,51,E3,63,0.144736854166671,33.47368699999999,33.618423854166664
Percussion,-1,41,F2,20,0.07894737499999849,33.552634375000004,33.63158175
Percussion,-1,43,G2,17,0.07894737499999849,33.63158175,33.710529125
Percussion,-1,41,F2,26,0.07894737499999849,33.710529125,33.7894765
Percussion,-1,58,A#3,80,0.15789475000000408,33.7894765,33.94737125
Percussion,-1,55,G#3,66,0.15789474999999698,33.94737125,34.105266
Percussion,-1,50,D3,74,0.15789475000000408,34.105266,34.263160750000004
Percussion,-1,58,A#3,84,0.15789474999999698,34.4210555,34.57895025
Percussion,-1,55,G#3,69,0.15789475000000408,34.57895025,34.736845
Percussion,-1,50,D#3,73,0.15789474999999698,34.736845,34.89473975
Percussion,-1,58,A#3,89,0.15789474999999698,35.0526345,35.21052925
Percussion,-1,55,G#3,72,0.15789475000000408,35.21052925,35.368424000000005
Percussion,-1,50,D#3,66,0.15789474999999698,35.368424000000005,35.52631875
Percussion,-1,41,F2,22,0.07894737499999849,35.605266125,35.6842135
Percussion,-1,58,A#3,73,0.15789475000000408,35.6842135,35.84210825
Percussion,-1,41,F2,26,0.07894737499999849,35.763160875000004,35.84210825
Percussion,-1,55,G#3,59,0.15789474999999698,35.84210825,36.000003
Percussion,-1,50,D#3,69,0.15789475000000408,36.000003,36.157897750000004
Percussion,-1,54,F#3,66,0.13815790625000268,36.3157925,36.45395040625
Percussion,-1,55,G#3,66,0.15789474999999698,36.473687250000005,36.631582
Percussion,-1,49,C#3,62,0.14210527499999728,36.631582,36.773687275
Percussion,-1,58,A#3,84,0.15789474999999698,36.9473715,37.10526625
Percussion,-1,52,E3,55,0.1315789583333379,37.10526625,37.236845208333335
Percussion,-1,50,D#3,73,0.15789474999999698,37.263161000000004,37.42105575
Percussion,-1,43,G2,28,0.07894737499999849,37.42105575,37.500003125
Percussion,-1,43,G2,33,0.07894737500000559,37.500003125,37.578950500000005
Percussion,-1,58,A#3,89,0.15789474999999698,37.578950500000005,37.73684525
Percussion,-1,55,G#3,72,0.15789474999999698,37.73684525,37.89474
Percussion,-1,49,D3,56,0.1421052750000044,37.89474,38.036845275000005
Percussion,-1,45,A2,17,0.07894737499999849,37.973687375000004,38.05263475
Percussion,-1,45,A2,20,0.07894737499999849,38.05263475,38.131582125
Percussion,-1,45,A2,20,0.07894737499999849,38.131582125,38.2105295
Percussion,-1,54,F#3,60,0.13815790625000268,38.2105295,38.34868740625
Percussion,-1,43,G2,17,0.07894737500000559,38.289476875,38.368424250000004
Percussion,-1,51,D#3,46,0.1315789583333308,38.368424250000004,38.50000320833333
Percussion,-1,43,G2,22,0.07894737499999849,38.447371625,38.526319
Percussion,-1,50,D#3,69,0.15789475000000408,38.526319,38.684213750000005
Percussion,-1,58,A#3,80,0.15789474999999698,38.8421085,39.00000325
Percussion,-1,55,G#3,66,0.15789475000000408,39.00000325,39.157898
Percussion,-1,50,D#3,72,0.15789474999999698,39.157898,39.31579275
Percussion,-1,54,F#3,66,0.13815790624999735,39.473687500000004,39.61184540625
Percussion,-1,43,G2,20,0.07894737499999849,39.552634875,39.63158225
Percussion,-1,50,D#3,54,0.13157895833333555,39.63158225,39.76316120833334
Percussion,-1,41,F2,26,0.07894737500000559,39.710529625,39.789477000000005
Percussion,-1,50,D#3,73,0.15789474999999698,39.789477000000005,39.94737175
Percussion,-1,58,A#3,89,0.15789475000000408,40.1052665,40.26316125
Percussion,-1,55,G#3,72,0.15789474999999698,40.26316125,40.421056
Percussion,-1,48,C#3,58,0.14210527500000297,40.421056,40.563161275000006
Percussion,-1,54,F#3,61,0.13815790625000268,40.7368455,40.87500340625
Percussion,-1,55,G#3,59,0.15789474999999698,40.894740250000005,41.052635
Percussion,-1,49,C#3,60,0.14210527499999728,41.052635,41.194740275
Percussion,-1,54,F#3,66,0.13815790624999735,41.3684245,41.506582406250004
Percussion,-1,55,G#3,66,0.15789475000000408,41.52631925,41.684214000000004
Percussion,-1,48,C#3,62,0.14210527499999728,41.684214000000004,41.826319275
Percussion,-1,58,A#3,84,0.15789474999999698,42.000003500000005,42.15789825
Percussion,-1,55,G#3,69,0.15789474999999698,42.15789825,42.315793
Percussion,-1,49,C#3,63,0.1421052750000044,42.315793,42.457898275000005
Percussion,-1,58,A#3,89,0.15789475000000408,42.6315825,42.789477250000004
Percussion,-1,55,G#3,72,0.15789474999999698,42.789477250000004,42.947372
Percussion,-1,49,D3,56,0.14210527500000297,42.947372,43.08947727500001
Percussion,-1,45,A2,17,0.07894737500000559,43.026319375,43.105266750000006
Percussion,-1,45,A2,20,0.07894737499999849,43.105266750000006,43.184214125000004
Percussion,-1,45,A2,20,0.07894737499999849,43.184214125000004,43.2631615
Percussion,-1,54,F#3,60,0.13815790624999735,43.2631615,43.401319406249996
Percussion,-1,43,G2,17,0.07894737499999849,43.342108875,43.42105625
Percussion,-1,51,D#3,46,0.1315789583333379,43.42105625,43.552635208333335
Percussion,-1,43,G2,22,0.07894737499999849,43.500003625000005,43.578951
Percussion,-1,49,D3,58,0.14210527499999728,43.578951,43.721056275
Percussion,-1,45,A2,17,0.07894737499999849,43.657898375,43.73684575
Percussion,-1,45,A2,20,0.07894737499999849,43.73684575,43.815793125
Percussion,-1,45,A2,20,0.07894737500000559,43.815793125,43.894740500000005
Percussion,-1,54,F#3,65,0.13815790624999735,43.894740500000005,44.03289840625
Percussion,-1,43,G2,17,0.07894737499999849,43.973687875,44.05263525
Percussion,-1,51,D#3,50,0.1315789583333308,44.05263525,44.18421420833333
Percussion,-1,43,G2,22,0.07894737499999849,44.131582625,44.21053
Percussion,-1,48,C#3,64,0.15157896000000334,44.21053,44.36210896
Percussion,-1,54,F#3,71,0.15000001250000317,44.5263195,44.6763195125
Percussion,-1,50,D#3,57,0.14736843333333147,44.684214250000004,44.83158268333334
Percussion,-1,51,E3,68,0.15263159166667015,44.842109,44.99474059166667
Percussion,-1,54,F#3,59,0.1421052749999987,45.000003750000005,45.142109025
Percussion,-1,56,G#3,75,0.14210527499999728,45.1578985,45.300003775
Percussion,-1,41,F2,22,0.07894737499999849,45.236845875,45.31579325
Percussion,-1,54,F#3,62,0.13815790625000446,45.31579325,45.45395115625
Percussion,-1,41,F2,25,0.07894737499999849,45.394740625000004,45.473688
Percussion,-1,48,C#3,64,0.1526315916666642,45.473688,45.626319591666665
Percussion,-1,54,F#3,63,0.15000001249999784,45.789477500000004,45.939477512500005
Percussion,-1,55,G#3,59,0.15789475000000408,45.94737225,46.105267000000005
Percussion,-1,50,D#3,69,0.15789474999999698,46.105267000000005,46.26316175
Percussion,-1,54,F#3,66,0.13815790625000446,46.4210565,46.55921440625001
Percussion,-1,43,G2,22,0.07894737499999849,46.500003875000004,46.57895125
Percussion,-1,51,D#3,50,0.1315789583333308,46.57895125000001,46.71053020833334
Percussion,-1,43,G2,22,0.07894737499999849,46.657898625,46.736846
Percussion,-1,50,D#3,72,0.15789475000000408,46.736846,46.894740750000004
Percussion,-1,58,A#3,84,0.15789475000000408,47.0526355,47.210530250000005
Percussion,-1,55,G#3,69,0.15789474999999698,47.210530250000005,47.368425
Percussion,-1,49,C#3,62,0.14210527499999728,47.368425,47.510530275
Percussion,-1,41,F2,20,0.07894737499999849,47.447372375,47.52631975
Percussion,-1,43,G2,17,0.07894737500000559,47.52631975,47.605267125000005
Percussion,-1,41,F2,26,0.07894737499999849,47.605267125000005,47.6842145
Percussion,-1,58,A#3,89,0.15789474999999698,47.6842145,47.84210925
Percussion,-1,55,G#3,72,0.15789475000000408,47.84210925,48.000004000000004
Percussion,-1,50,D#3,66,0.15789474999999698,48.000004000000004,48.15789875
Percussion,-1,58,A#3,73,0.15789474999999698,48.315793500000005,48.47368825
Percussion,-1,55,G#3,59,0.15789474999999698,48.47368825,48.631583
Percussion,-1,50,D#3,69,0.15789475000000408,48.631583,48.78947775
Percussion,-1,58,A#3,80,0.15789475000000408,48.9473725,49.105267250000004
Percussion,-1,55,G#3,66,0.15789474999999698,49.105267250000004,49.263162
Percussion,-1,50,D#3,72,0.15789475000000408,49.263162,49.421056750000005
Percussion,-1,41,F2,22,0.07894737499999849,49.500004125000004,49.5789515
Percussion,-1,58,A#3,84,0.15789474999999698,49.578951499999995,49.73684624999999
Percussion,-1,41,F2,26,0.07894737499999849,49.657898875,49.73684625
Percussion,-1,55,G#3,69,0.15789475000000408,49.73684625,49.894741
Percussion,-1,50,D#3,73,0.15789474999999698,49.894741,50.05263575
Percussion,-1,54,F#3,73,0.13815790624999735,50.210530500000004,50.348688406250005
Percussion,-1,55,G#3,72,0.15789475000000408,50.36842525,50.526320000000005
Percussion,-1,49,C#3,58,0.14210527499999728,50.526320000000005,50.668425275000004
Percussion,-1,58,A#3,73,0.15789475000000408,50.8421095,51.00000425
Percussion,-1,52,E3,48,0.1315789583333308,51.000004249999996,51.131583208333325
Percussion,-1,50,D#3,69,0.15789475000000408,51.157899,51.315793750000005
Percussion,-1,43,G2,28,0.07894737499999849,51.315793750000005,51.394741125
Percussion,-1,43,G2,33,0.07894737499999849,51.394741125,51.4736885
Percussion,-1,58,A#3,80,0.15789475000000408,51.4736885,51.631583250000006
Percussion,-1,55,G#3,66,0.15789474999999698,51.631583250000006,51.789478
Percussion,-1,49,D3,61,0.14210527499999728,51.78947800000001,51.93158327500001
Percussion,-1,45,A2,17,0.07894737499999849,51.868425375,51.94737275
Percussion,-1,45,A2,20,0.07894737500000559,51.94737275,52.026320125000005
Percussion,-1,45,A2,20,0.07894737499999849,52.026320125000005,52.105267500000004
Percussion,-1,54,F#3,68,0.13815790624999735,52.105267500000004,52.24342540625
Percussion,-1,43,G2,17,0.07894737499999849,52.184214875,52.26316225
Percussion,-1,51,D#3,53,0.13157895833333555,52.26316225,52.394741208333336
Percussion,-1,43,G2,22,0.07894737500000559,52.342109625,52.421057000000005
Percussion,-1,50,D#3,73,0.15789474999999698,52.421057000000005,52.57895175
Percussion,-1,58,A#3,89,0.15789474999999698,52.736846500000006,52.89474125
Percussion,-1,55,G#3,72,0.15789474999999698,52.89474125,53.052636
Percussion,-1,50,D#3,66,0.15789475000000408,53.052636,53.210530750000004
Percussion,-1,54,F#3,58,0.13815790625000268,53.3684255,53.50658340625
Percussion,-1,43,G2,20,0.07894737500000559,53.447372875,53.526320250000005
Percussion,-1,50,D#3,48,0.1315789583333308,53.526320250000005,53.65789920833333
Percussion,-1,41,F2,26,0.07894737499999849,53.605267625,53.684215
Percussion,-1,50,D#3,69,0.15789475000000408,53.684215,53.842109750000006
Percussion,-1,58,A#3,80,0.15789474999999698,54.00000450000001,54.15789925000001
Percussion,-1,55,G#3,66,0.15789475000000408,54.15789925,54.315794000000004
Percussion,-1,48,C#3,62,0.14210527499999728,54.315794000000004,54.457899275
Percussion,-1,54,F#3,69,0.13815790624999735,54.631583500000005,54.769741406250006
Percussion,-1,55,G#3,69,0.15789475000000408,54.78947825,54.947373000000006
Percussion,-1,49,C#3,63,0.14210527499999728,54.947373000000006,55.089478275000005
Percussion,-1,54,F#3,73,0.13815790625000446,55.2631625,55.40132040625001
Percussion,-1,55,G#3,72,0.15789474999999698,55.421057250000004,55.578952
Percussion,-1,48,C#3,58,0.14210527500000297,55.578952,55.72105727500001
Percussion,-1,58,A#3,73,0.15789474999999698,55.8947415,56.05263625
Percussion,-1,55,G#3,59,0.15789475000000408,56.05263625,56.210531
Percussion,-1,51,E3,64,0.1447368541666639,56.210531,56.35526785416667
Percussion,-1,60,C4,81,0.15789474999999698,56.526320500000004,56.68421525
Percussion,-1,55,G#3,66,0.15789475000000408,56.68421525,56.842110000000005
