instrumento_nombre,instrumento,nota,nota_nombre,volumen,empieza,dura
Acoustic Bass,32,34,A#1,99.0,57.473689,0.31578950000000106
Acoustic Bass,32,34,A#1,99.0,57.473689,0.31578950000000106
Acoustic Bass,32,-1,Silencio,0.0,57.7894785,0.31578950000000106
Acoustic Bass,32,-1,Silencio,0.0,57.7894785,0.31578950000000106
Acoustic Bass,32,-1,Silencio,0.0,57.7894785,0.31578950000000106
Acoustic Bass,32,-1,Silencio,0.0,57.7894785,0.31578950000000106
Acoustic Bass,32,-1,Silencio,0.0,57.7894785,0.31578950000000106
Acoustic Bass,32,-1,Silencio,0.0,57.7894785,0.31578950000000106
Acoustic Bass,32,-1,Silencio,0.0,57.7894785,0.31578950000000106
Acoustic Bass,32,-1,Silencio,0.0,57.7894785,0.31578950000000106
Acoustic Bass,32,39,D#2,99.0,58.105268,0.31578950000000106
Acoustic Bass,32,39,D#2,99.0,58.105268,0.31578950000000106
Acoustic Bass,32,39,D#2,99.0,58.105268,0.31578950000000106
Acoustic Bass,32,39,D#2,99.0,58.105268,0.31578950000000106
Acoustic Bass,32,39,D#2,99.0,58.105268,0.31578950000000106
Acoustic Bass,32,39,D#2,99.0,58.105268,0.31578950000000106
Acoustic Bass,32,39,D#2,99.0,58.105268,0.31578950000000106
Acoustic Bass,32,39,D#2,99.0,58.105268,0.31578950000000106
Acoustic Bass,32,-1,Silencio,0.0,58.4210575,0.31578950000000106
Acoustic Bass,32,-1,Silencio,0.0,58.4210575,0.31578950000000106
Acoustic Bass,32,-1,Silencio,0.0,58.4210575,0.31578950000000106
Acoustic Bass,32,-1,Silencio,0.0,58.4210575,0.31578950000000106
Acoustic Bass,32,-1,Silencio,0.0,58.4210575,0.31578950000000106
Acoustic Bass,32,-1,Silencio,0.0,58.4210575,0.31578950000000106
Acoustic Bass,32,-1,Silencio,0.0,58.4210575,0.31578950000000106
Acoustic Bass,32,-1,Silencio,0.0,58.4210575,0.31578950000000106
Acoustic Bass,32,34,A#1,115.0,58.736847000000004,0.31578950000000106
Acoustic Bass,32,34,A#1,115.0,58.736847000000004,0.31578950000000106
Acoustic Bass,32,34,A#1,115.0,58.736847000000004,0.31578950000000106
Acoustic Bass,32,34,A#1,115.0,58.736847000000004,0.31578950000000106
Acoustic Bass,32,34,A#1,115.0,58.736847000000004,0.31578950000000106
Acoustic Bass,32,34,A#1,115.0,58.736847000000004,0.31578950000000106
Acoustic Bass,32,34,A#1,115.0,58.736847000000004,0.31578950000000106
Acoustic Bass,32,34,A#1,115.0,58.736847000000004,0.31578950000000106
Acoustic Bass,32,-1,Silencio,0.0,59.052636500000006,0.31578949999999395
Acoustic Bass,32,-1,Silencio,0.0,59.052636500000006,0.31578949999999395
Acoustic Bass,32,-1,Silencio,0.0,59.052636500000006,0.31578949999999395
Acoustic Bass,32,-1,Silencio,0.0,59.052636500000006,0.31578949999999395
Acoustic Bass,32,-1,Silencio,0.0,59.052636500000006,0.31578949999999395
Acoustic Bass,32,-1,Silencio,0.0,59.052636500000006,0.31578949999999395
Acoustic Bass,32,-1,Silencio,0.0,59.052636500000006,0.31578949999999395
Acoustic Bass,32,-1,Silencio,0.0,59.052636500000006,0.31578949999999395
Acoustic Bass,32,41,F2,103.0,59.368426,0.47368425000000514
Acoustic Bass,32,41,F2,103.0,59.368426,0.47368425000000514
Acoustic Bass,32,41,F2,103.0,59.368426,0.47368425000000514
Acoustic Bass,32,41,F2,103.0,59.368426,0.47368425000000514
Acoustic Bass,32,41,F2,103.0,59.368426,0.47368425000000514
Acoustic Bass,32,41,F2,103.0,59.368426,0.47368425000000514
Acoustic Bass,32,41,F2,103.0,59.368426,0.47368425000000514
Acoustic Bass,32,41,F2,103.0,59.368426,0.47368425000000514
Acoustic Bass,32,41,F2,103.0,59.368426,0.47368425000000514
Acoustic Bass,32,41,F2,103.0,59.368426,0.47368425000000514
Acoustic Bass,32,41,F2,103.0,59.368426,0.47368425000000514
Acoustic Bass,32,41,F2,103.0,59.368426,0.47368425000000514
Acoustic Bass,32,-1,Silencio,0.0,59.842110250000005,0.15789474999999698
Acoustic Bass,32,-1,Silencio,0.0,59.842110250000005,0.15789474999999698
Acoustic Bass,32,-1,Silencio,0.0,59.842110250000005,0.15789474999999698
Acoustic Bass,32,-1,Silencio,0.0,59.842110250000005,0.15789474999999698
Acoustic Bass,32,36,C2,103.0,60.000005,0.47368424999999803
Acoustic Bass,32,36,C2,103.0,60.000005,0.47368424999999803
Acoustic Bass,32,36,C2,103.0,60.000005,0.47368424999999803
Acoustic Bass,32,36,C2,103.0,60.000005,0.47368424999999803
Acoustic Bass,32,36,C2,103.0,60.000005,0.47368424999999803
Acoustic Bass,32,36,C2,103.0,60.000005,0.47368424999999803
Acoustic Bass,32,36,C2,103.0,60.000005,0.47368424999999803
Acoustic Bass,32,36,C2,103.0,60.000005,0.47368424999999803
Acoustic Bass,32,36,C2,103.0,60.000005,0.47368424999999803
Acoustic Bass,32,36,C2,103.0,60.000005,0.47368424999999803
Acoustic Bass,32,36,C2,103.0,60.000005,0.47368424999999803
Acoustic Bass,32,36,C2,103.0,60.000005,0.47368424999999803
Acoustic Bass,32,-1,Silencio,0.0,60.47368925,0.15789475000000408
Acoustic Bass,32,-1,Silencio,0.0,60.47368925,0.15789475000000408
Acoustic Bass,32,-1,Silencio,0.0,60.47368925,0.15789475000000408
Acoustic Bass,32,-1,Silencio,0.0,60.47368925,0.15789475000000408
Acoustic Bass,32,41,F2,104.0,60.631584000000004,0.47368424999999803
Acoustic Bass,32,41,F2,104.0,60.631584000000004,0.47368424999999803
Acoustic Bass,32,41,F2,104.0,60.631584000000004,0.47368424999999803
Acoustic Bass,32,41,F2,104.0,60.631584000000004,0.47368424999999803
Acoustic Bass,32,41,F2,104.0,60.631584000000004,0.47368424999999803
Acoustic Bass,32,41,F2,104.0,60.631584000000004,0.47368424999999803
Acoustic Bass,32,41,F2,104.0,60.631584000000004,0.47368424999999803
Acoustic Bass,32,41,F2,104.0,60.631584000000004,0.47368424999999803
Acoustic Bass,32,41,F2,104.0,60.631584000000004,0.47368424999999803
Acoustic Bass,32,41,F2,104.0,60.631584000000004,0.47368424999999803
Acoustic Bass,32,41,F2,104.0,60.631584000000004,0.47368424999999803
Acoustic Bass,32,41,F2,104.0,60.631584000000004,0.47368424999999803
Acoustic Bass,32,-1,Silencio,0.0,61.10526825,0.15789475000000408
Acoustic Bass,32,-1,Silencio,0.0,61.10526825,0.15789475000000408
Acoustic Bass,32,-1,Silencio,0.0,61.10526825,0.15789475000000408
Acoustic Bass,32,-1,Silencio,0.0,61.10526825,0.15789475000000408
Acoustic Bass,32,36,C2,93.0,61.263163000000006,0.47368424999999803
Acoustic Bass,32,36,C2,93.0,61.263163000000006,0.47368424999999803
Acoustic Bass,32,36,C2,93.0,61.263163000000006,0.47368424999999803
