instrumento_nombre,instrumento,nota,nota_nombre,volumen,empieza,dura
Percussion,-1,53,F#3,64.0,135.11783999999997,0.23622000000000298
Percussion,-1,53,F#3,64.0,135.11783999999997,0.23622000000000298
Percussion,-1,62,D4,64.0,135.35405999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,135.35405999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,135.35405999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,135.35405999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,135.35405999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,135.35405999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,135.35405999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,135.35405999999998,0.11811000000000149
Percussion,-1,70,A#4,64.0,135.47216999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,135.47216999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,135.47216999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,135.47216999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,135.47216999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,135.47216999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,135.47216999999998,0.1107281250000085
Percussion,-1,-1,Silencio,0.0,135.58289812499999,0.007381874999992988
Percussion,-1,53,F#3,64.0,135.59027999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,135.59027999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,135.59027999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,135.59027999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,135.59027999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,135.59027999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,135.59027999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,135.59027999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,135.59027999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,135.59027999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,135.59027999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,135.59027999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,135.59027999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,135.59027999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,135.59027999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,135.59027999999998,0.23622000000000298
Percussion,-1,63,D#4,64.0,135.82649999999998,0.11811000000000149
Percussion,-1,63,D#4,64.0,135.82649999999998,0.11811000000000149
Percussion,-1,63,D#4,64.0,135.82649999999998,0.11811000000000149
Percussion,-1,63,D#4,64.0,135.82649999999998,0.11811000000000149
Percussion,-1,63,D#4,64.0,135.82649999999998,0.11811000000000149
Percussion,-1,63,D#4,64.0,135.82649999999998,0.11811000000000149
Percussion,-1,63,D#4,64.0,135.82649999999998,0.11811000000000149
Percussion,-1,63,D#4,64.0,135.82649999999998,0.11811000000000149
Percussion,-1,70,A#4,64.0,135.94460999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,135.94460999999998,0.1107281250000085
