Track,Event Type,Midi Note,Note Name,Velocity,Duration (seconds),Time (seconds)
0,note_on,76,E5,0.5905511811023622,0.1739691562500001,6.0309307500000005
0,note_on,64,E4,0.6377952755905512,0.20618566666666638,6.0309307500000005
0,note_on,52,E3,0.6141732283464567,0.18685576041666696,6.0309307500000005
0,note_on,71,B4,0.8031496062992126,0.18685576041666696,6.34020925
0,note_on,55,G3,0.5669291338582677,0.1932990625000004,6.34020925
0,note_on,67,G4,0.7637795275590551,0.08376292708333377,6.4948485
0,note_on,59,B3,0.6141732283464567,0.08376292708333377,6.4948485
0,note_on,76,E5,0.6377952755905512,0.19974236458333294,6.6494877500000005
0,note_on,50,D3,0.6141732283464567,0.1932990624999995,6.6494877500000005
0,note_on,64,E4,0.6929133858267716,0.18041245833333264,6.6494877500000005
0,note_on,55,G3,0.5905511811023622,0.1417526458333329,6.95876625
0,note_on,71,B4,0.7244094488188977,0.20618566666666727,6.95876625
0,note_on,59,B3,0.6377952755905512,0.08376292708333288,7.113405500000001
0,note_on,67,G4,0.889763779527559,0.06443302083333258,7.113405500000001
0,note_on,69,A4,0.7244094488188977,0.051546416666666595,7.2680447500000005
0,note_on,57,A3,0.5118110236220472,0.15463924999999978,7.422684
0,note_on,69,A4,0.7244094488188977,0.22551557291666668,7.422684
0,note_on,81,A5,0.6141732283464567,0.07731962500000034,7.422684
0,note_on,60,C4,0.47244094488188976,0.18041245833333353,7.57732325
0,note_on,76,E5,0.889763779527559,0.19974236458333294,7.57732325
0,note_on,64,E4,0.6141732283464567,0.07087632291666779,7.7319625
0,note_on,72,C5,0.8031496062992126,0.0902062291666672,7.7319625
0,note_on,81,A5,0.5905511811023622,0.1546392499999989,7.8866017500000005
0,note_on,57,A3,0.6141732283464567,0.16752585416666754,7.8866017500000005
0,note_on,69,A4,0.6929133858267716,0.1739691562499992,7.8866017500000005
0,note_on,69,A4,0.41732283464566927,0.07087632291666779,8.19588025
0,note_on,60,C4,0.6929133858267716,0.2126289687499998,8.19588025
0,note_on,76,E5,0.7637795275590551,0.18041245833333264,8.19588025
0,note_on,72,C5,0.7637795275590551,0.09020622916666632,8.3505195
0,note_on,64,E4,0.5669291338582677,0.08376292708333288,8.3505195
0,note_on,79,G5,0.5118110236220472,0.21907227083333325,8.50515875
0,note_on,55,G3,0.5905511811023622,0.19329906250000128,8.50515875
0,note_on,67,G4,0.7244094488188977,0.19329906250000128,8.50515875
0,note_on,76,E5,0.8031496062992126,0.1739691562499992,8.814437250000001
0,note_on,60,C4,0.7244094488188977,0.1739691562499992,8.814437250000001
0,note_on,72,C5,0.7637795275590551,0.0902062291666681,8.9690765
0,note_on,64,E4,0.6141732283464567,0.05798971875000092,8.9690765
0,note_on,79,G5,0.3228346456692913,0.06443302083333258,9.12371575
0,note_on,67,G4,0.6929133858267716,0.07731962499999945,9.12371575
0,note_on,55,G3,0.4015748031496063,0.05798971874999914,9.12371575
0,note_on,67,G4,0.6929133858267716,0.18041245833333264,9.278355000000001
0,note_on,55,G3,0.48031496062992124,0.1932990624999995,9.278355000000001
0,note_on,79,G5,0.5118110236220472,0.3157218020833312,9.278355000000001
0,note_on,76,E5,0.8031496062992126,0.17396915625000098,9.43299425
0,note_on,60,C4,0.5905511811023622,0.17396915625000098,9.43299425
0,note_on,72,C5,0.7637795275590551,0.11597943750000006,9.5876335
0,note_on,64,E4,0.47244094488188976,0.07087632291666601,9.5876335
0,note_on,54,F#3,0.6141732283464567,0.14819594791666724,9.74227275
0,note_on,66,F#4,0.6614173228346457,0.20618566666666638,9.74227275
0,note_on,60,C4,0.5669291338582677,0.18041245833333264,10.051551250000001
0,note_on,76,E5,0.5905511811023622,0.1932990624999995,10.051551250000001
0,note_on,64,E4,0.6141732283464567,0.07731962500000122,10.2061905
0,note_on,60,C4,0.5905511811023622,0.06443302083333435,10.36082975
0,note_on,54,F#3,0.3700787401574803,0.03865981250000061,10.36082975
0,note_on,66,F#4,0.8031496062992126,0.11597943750000006,10.36082975
0,note_on,62,D4,0.49606299212598426,0.05798971875000092,10.67010825
0,note_on,60,C4,0.5669291338582677,0.05798971875000092,10.67010825
0,note_on,74,D5,0.9448818897637795,0.07087632291666601,10.67010825
0,note_on,72,C5,0.889763779527559,0.07087632291666601,10.8247475
0,note_on,69,A4,0.7244094488188977,0.08376292708333466,10.97938675
0,note_on,57,A3,0.6377952755905512,0.10953613541666662,10.97938675
0,note_on,76,E5,0.8031496062992126,0.08376292708333288,11.288665250000001
0,note_on,64,E4,0.5669291338582677,0.06443302083333258,11.288665250000001
0,note_on,62,D4,0.5118110236220472,0.05798971874999914,11.288665250000001
0,note_on,74,D5,1,0.5798971875000003,11.4433045
0,note_on,62,D4,0.8031496062992126,0.605670395833334,11.4433045
0,note_on,67,G4,0.6377952755905512,0.1610825520833341,12.37114
0,note_on,79,G5,0.44881889763779526,0.10953613541666662,12.37114
0,note_on,55,G3,0.48031496062992124,0.11597943750000006,12.37114
0,note_on,59,B3,0.5433070866141733,0.24484547916666521,12.525779250000001
0,note_on,74,D5,0.5905511811023622,0.16752585416666577,12.525779250000001
0,note_on,71,B4,0.6141732283464567,0.06443302083333435,12.6804185
0,note_on,66,F#4,0.8031496062992126,0.1610825520833341,12.83505775
0,note_on,54,F#3,0.6141732283464567,0.1739691562499992,12.83505775
0,note_on,78,F#5,0.5275590551181102,0.1417526458333338,12.83505775
0,note_on,74,D5,0.7637795275590551,0.13530934375000037,13.14433625
0,note_on,59,B3,0.5669291338582677,0.1610825520833341,13.14433625
0,note_on,71,B4,0.7637795275590551,0.07087632291666601,13.298975500000001
0,note_on,62,D4,0.44881889763779526,0.09020622916666632,13.298975500000001
0,note_on,78,F#5,0.5669291338582677,0.17396915625000098,13.45361475
0,note_on,54,F#3,0.6141732283464567,0.1804124583333344,13.45361475
0,note_on,66,F#4,0.7244094488188977,0.19329906250000128,13.45361475
0,note_on,74,D5,0.7637795275590551,0.1739691562499992,13.762893250000001
0,note_on,59,B3,0.5669291338582677,0.1739691562499992,13.762893250000001
0,note_on,71,B4,0.5669291338582677,0.06443302083333435,13.9175325
0,note_on,62,D4,0.5118110236220472,0.09020622916666632,13.9175325
0,note_on,78,F#5,0.28346456692913385,0.03865981250000061,14.07217175
0,note_on,66,F#4,0.6614173228346457,0.06443302083333435,14.07217175
0,note_on,54,F#3,0.4409448818897638,0.19974236458333294,14.226811000000001
0,note_on,66,F#4,0.6614173228346457,0.23195887499999834,14.226811000000001
0,note_on,78,F#5,0.4566929133858268,0.1353093437499986,14.226811000000001
0,note_on,59,B3,0.5433070866141733,0.3865981250000008,14.38145025
0,note_on,74,D5,0.8031496062992126,0.19974236458333472,14.38145025
0,note_on,71,B4,0.8031496062992126,0.09020622916666632,14.536089500000001
0,note_on,62,D4,0.6377952755905512,0.18685576041666607,14.536089500000001
0,note_on,66,F#4,0.7244094488188977,0.05798971875000092,14.69072875
0,note_on,78,F#5,0.3700787401574803,0.04510311458333405,14.69072875
0,note_on,76,E5,0.5118110236220472,0.13530934375000037,14.845368
0,note_on,52,E3,0.5433070866141733,0.1932990624999995,14.845368
0,note_on,64,E4,0.7244094488188977,0.18685576041666607,14.845368
0,note_on,55,G3,0.5433070866141733,0.2255155729166649,15.000007250000001
0,note_on,71,B4,0.7637795275590551,0.21907227083333325,15.000007250000001
0,note_on,59,B3,0.5669291338582677,0.10309283333333497,15.1546465
0,note_on,67,G4,0.889763779527559,0.11597943750000006,15.1546465
0,note_on,50,D3,0.5433070866141733,0.1739691562499992,15.30928575
0,note_on,74,D5,0.6141732283464567,0.14819594791666546,15.30928575
0,note_on,62,D4,0.7637795275590551,0.16752585416666577,15.30928575
0,note_on,51,D#3,0.7244094488188977,0.19974236458333472,15.61856425
0,note_on,63,D#4,0.7244094488188977,0.13530934375000037,15.61856425
0,note_on,75,D#5,0.5669291338582677,0.14819594791666546,15.61856425
0,note_on,52,E3,0.5669291338582677,0.1932990624999995,15.92784275
0,note_on,64,E4,0.6929133858267716,0.1932990624999995,15.92784275
0,note_on,76,E5,0.6141732283464567,0.18685576041666607,15.92784275
0,note_on,55,G3,0.5669291338582677,0.19974236458333294,16.23712125
0,note_on,71,B4,0.6929133858267716,0.16752585416666577,16.23712125
0,note_on,67,G4,0.7637795275590551,0.09664953125000153,16.3917605
0,note_on,59,B3,0.5433070866141733,0.08376292708333466,16.3917605
0,note_on,50,D3,0.6929133858267716,0.17396915625000275,16.54639975
0,note_on,62,D4,0.6141732283464567,0.15463925000000245,16.54639975
0,note_on,74,D5,0.6377952755905512,0.15463925000000245,16.54639975
0,note_on,71,B4,0.7637795275590551,0.18041245833333264,16.85567825
0,note_on,55,G3,0.6929133858267716,0.12886604166666515,16.85567825
0,note_on,59,B3,0.7637795275590551,0.07731962500000122,17.0103175
0,note_on,69,A4,0.7244094488188977,0.03221651041666718,17.0103175
0,note_on,67,G4,0.889763779527559,0.05154641666666748,17.0103175
0,note_on,69,A4,0.889763779527559,0.07087632291666424,17.16495675
0,note_on,69,A4,0.7244094488188977,0.22551557291666668,17.319596
0,note_on,81,A5,0.6141732283464567,0.06443302083333435,17.319596
0,note_on,57,A3,0.10236220472440945,0.16108255208333233,17.319596
0,note_on,60,C4,0.44881889763779526,0.16108255208333588,17.47423525
0,note_on,76,E5,0.8031496062992126,0.17396915625000275,17.47423525
0,note_on,64,E4,0.5905511811023622,0.07731962499999767,17.628874500000002
0,note_on,72,C5,0.8031496062992126,0.0837629270833311,17.628874500000002
0,note_on,57,A3,0.5118110236220472,0.07087632291666424,17.78351375
0,note_on,69,A4,0.7244094488188977,0.09020622916666454,17.78351375
0,note_on,81,A5,0.4645669291338583,0.06443302083333435,17.78351375
0,note_on,57,A3,0.5118110236220472,0.20618566666666638,17.938153
0,note_on,69,A4,0.6929133858267716,0.32860840625000165,17.938153
0,note_on,81,A5,0.5118110236220472,0.15463925000000245,17.938153
0,note_on,76,E5,0.7637795275590551,0.1932990624999995,18.092792250000002
0,note_on,60,C4,0.44881889763779526,0.1739691562499992,18.092792250000002
0,note_on,64,E4,0.6141732283464567,0.07731962500000122,18.2474315
0,note_on,72,C5,0.6929133858267716,0.07087632291666424,18.2474315
0,note_on,81,A5,0.5905511811023622,0.20618566666666638,18.40207075
0,note_on,69,A4,0.6929133858267716,0.23195887500000012,18.40207075
0,note_on,57,A3,0.6377952755905512,0.22551557291666668,18.40207075
0,note_on,60,C4,0.8031496062992126,0.10953613541666485,18.71134925
0,note_on,76,E5,0.8031496062992126,0.18041245833333264,18.71134925
0,note_on,69,A4,0.41732283464566927,0.07087632291666424,18.71134925
0,note_on,64,E4,0.6377952755905512,0.09664953125000153,18.8659885
0,note_on,72,C5,0.7637795275590551,0.10953613541666485,18.8659885
0,note_on,69,A4,0.7244094488188977,0.08376292708333466,19.02062775
0,note_on,67,G4,0.6929133858267716,0.22551557291666668,19.175267
0,note_on,79,G5,0.47244094488188976,0.09664953124999798,19.175267
0,note_on,55,G3,0.5433070866141733,0.12886604166666515,19.175267
0,note_on,76,E5,0.7637795275590551,0.19974236458333294,19.32990625
0,note_on,60,C4,0.5433070866141733,0.20618566666666638,19.32990625
0,note_on,64,E4,0.7244094488188977,0.08376292708333466,19.4845455
0,note_on,72,C5,0.7244094488188977,0.09664953125000153,19.4845455
0,note_on,67,G4,0.6929133858267716,0.22551557291666668,19.639184750000002
0,note_on,76,E5,0.5433070866141733,0.16752585416666577,19.639184750000002
0,note_on,79,G5,0.5118110236220472,0.2190722708333297,19.639184750000002
0,note_on,55,G3,0.5433070866141733,0.22551557291666668,19.639184750000002
0,note_on,60,C4,0.6929133858267716,0.18685576041666963,19.94846325
0,note_on,76,E5,0.8031496062992126,0.16752585416666932,19.94846325
0,note_on,72,C5,0.6929133858267716,0.07087632291666779,20.103102500000002
0,note_on,67,G4,0.6929133858267716,0.09664953125000153,20.25774175
0,note_on,79,G5,0.44881889763779526,0.07731962500000122,20.25774175
0,note_on,55,G3,0.5433070866141733,0.10309283333333141,20.25774175
0,note_on,74,D5,0.889763779527559,0.0644330208333308,20.567020250000002
0,note_on,62,D4,0.6377952755905512,0.07731962499999767,20.567020250000002
0,note_on,72,C5,0.889763779527559,0.07087632291666779,20.7216595
0,note_on,59,B3,0.5118110236220472,0.0837629270833311,20.87629875
0,note_on,69,A4,0.7244094488188977,0.0902062291666681,20.87629875
0,note_on,64,E4,0.889763779527559,0.07087632291666779,21.18557725
0,note_on,76,E5,0.9448818897637795,0.10309283333333141,21.18557725
0,note_on,74,D5,1,0.6378869062499994,21.3402165
0,note_on,62,D4,0.8031496062992126,0.7023199270833338,21.3402165
0,note_on,59,B3,0.889763779527559,1.063144843749999,22.113412750000002
0,note_on,55,G3,0.6929133858267716,1.076031447916666,22.113412750000002
0,note_on,43,G2,0.5905511811023622,1.1340211666666669,22.113412750000002
0,note_on,69,A4,0.8031496062992126,0.46391775000000024,23.35052675
0,note_on,57,A3,0.889763779527559,0.5219074687500012,23.35052675
0,note_on,64,E4,0.6377952755905512,0.4961342604166674,23.35052675
0,note_on,50,D3,0.6141732283464567,0.5025775625000009,23.96908375
0,note_on,66,F#4,0.889763779527559,0.45103114583333337,23.96908375
0,note_on,62,D4,0.6929133858267716,0.46391775000000024,23.96908375
0,note_on,55,G3,0.8031496062992126,0.4381445416666665,24.587640750000002
0,note_on,67,G4,0.7637795275590551,0.3608249166666653,24.587640750000002
0,note_on,62,D4,0.5433070866141733,0.4123713333333292,24.587640750000002
0,note_on,52,E3,0.48031496062992124,0.18041245833333264,25.20619775
0,note_on,64,E4,0.9448818897637795,0.1288660416666687,25.20619775
0,note_on,62,D4,0.7244094488188977,0.0837629270833311,25.360837
0,note_on,50,D3,0.7244094488188977,0.05798971875000092,25.360837
0,note_on,56,G#3,0.7244094488188977,1.2951037187499992,25.6701155
0,note_on,60,C4,0.5905511811023622,0.05154641666666748,25.6701155
0,note_on,64,E4,0.6141732283464567,0.8247426666666691,25.6701155
0,note_on,59,B3,0.5905511811023622,1.2951037187499992,25.6701155
0,note_on,40,E2,0.6929133858267716,1.2822171145833323,25.6701155
0,note_on,67,G4,0.6929133858267716,0.6829900208333335,27.216508
0,note_on,55,G3,0.6141732283464567,0.7023199270833302,27.216508
0,note_on,64,E4,0.6141732283464567,0.6378869062499994,27.216508
0,note_on,76,E5,0.8031496062992126,0.67654671875,27.216508
0,note_on,60,C4,0.7637795275590551,0.7603096458333312,27.216508
0,note_on,72,C5,0.7637795275590551,0.734536437500001,27.216508
0,note_on,76,E5,0.6929133858267716,1.2951037187499992,28.1443435
0,note_on,72,C5,0.5905511811023622,1.1920108854166678,28.1443435
0,note_on,60,C4,0.7637795275590551,1.1984541875000012,28.1443435
0,note_on,54,F#3,0.6141732283464567,1.262887208333332,28.1443435
0,note_on,64,E4,0.6377952755905512,1.2242273958333314,28.1443435
0,note_on,66,F#4,0.6614173228346457,1.3466501354166667,28.1443435
0,note_on,59,B3,0.48031496062992124,0.03865981250000061,28.1443435
0,note_on,66,F#4,0.8031496062992126,0.7087632291666672,29.690736
0,note_on,74,D5,0.8031496062992126,0.7280931354166675,29.690736
0,note_on,62,D4,0.7244094488188977,0.7989694583333318,29.690736
0,note_on,71,B4,0.6929133858267716,0.7667529479166681,29.690736
0,note_on,59,B3,0.6929133858267716,0.8054127604166688,29.690736
0,note_on,54,F#3,0.4881889763779528,0.6507735104166699,29.690736
0,note_on,59,B3,0.7244094488188977,1.1662376770833305,30.6185715
0,note_on,64,E4,0.6377952755905512,1.2371139999999983,30.6185715
0,note_on,70,A#4,0.47244094488188976,0.3608249166666688,30.6185715
0,note_on,52,E3,0.6377952755905512,1.0438149374999988,30.6185715
0,note_on,74,D5,0.889763779527559,1.269330510416669,30.6185715
0,note_on,73,C#5,0.5669291338582677,0.7023199270833302,30.6185715
0,note_on,71,B4,0.6929133858267716,1.2822171145833323,30.6185715
0,note_on,62,D4,0.6929133858267716,1.1855675833333308,30.6185715
0,note_on,60,C4,0.7244094488188977,0.7603096458333383,32.164964
0,note_on,55,G3,0.5905511811023622,0.6894333229166705,32.164964
0,note_on,64,E4,0.7637795275590551,0.740979739583338,32.164964
0,note_on,72,C5,0.8031496062992126,0.7603096458333383,32.164964
0,note_on,59,B3,0.5433070866141733,0.03221651041667428,32.164964
0,note_on,67,G4,0.6929133858267716,0.6636601145833367,32.164964
0,note_on,76,E5,0.889763779527559,0.6507735104166699,32.164964
0,note_on,54,F#3,0.6614173228346457,1.3595367395833335,33.0927995
0,note_on,59,B3,0.6377952755905512,0.03865981250000061,33.0927995
0,note_on,60,C4,0.8031496062992126,1.185567583333338,33.0927995
0,note_on,66,F#4,0.8031496062992126,1.320876927083333,33.0927995
0,note_on,64,E4,0.7637795275590551,1.11469126041667,33.0927995
0,note_on,72,C5,0.5669291338582677,1.024485031250002,33.0927995
0,note_on,76,E5,0.7244094488188977,1.1469077708333373,33.0927995
0,note_on,66,F#4,0.6614173228346457,0.13530934375000214,34.639192
0,note_on,78,F#5,0.8031496062992126,0.15463925000000245,34.639192
0,note_on,71,B4,0.7244094488188977,0.13530934375000214,34.639192
0,note_on,54,F#3,0.889763779527559,0.13530934375000214,34.639192
0,note_on,74,D5,0.8031496062992126,0.1095361354166684,34.639192
0,note_on,81,A5,0.5905511811023622,0.16108255208332878,37.113420000000005
0,note_on,57,A3,0.5905511811023622,0.18041245833332908,37.113420000000005
0,note_on,69,A4,0.7244094488188977,0.20618566666666283,37.113420000000005
0,note_on,60,C4,0.6377952755905512,0.20618566666666993,37.26805925
0,note_on,76,E5,0.8031496062992126,0.23840217708333,37.26805925
0,note_on,64,E4,0.7244094488188977,0.28350529166666405,37.4226985
0,note_on,72,C5,0.9448818897637795,0.10309283333332786,37.4226985
0,note_on,60,C4,0.2440944881889764,0.11597943750000184,37.57733775
0,note_on,69,A4,0.7244094488188977,0.11597943750000184,37.57733775
0,note_on,67,G4,0.7637795275590551,0.21262896875000337,37.731977
0,note_on,79,G5,0.6141732283464567,0.16108255208333588,37.731977
0,note_on,55,G3,0.6141732283464567,0.19329906250000306,37.731977
0,note_on,76,E5,0.7637795275590551,0.2577320833333303,37.88661625
0,note_on,60,C4,0.6377952755905512,0.18685576041666963,37.88661625
0,note_on,72,C5,0.9448818897637795,0.11597943750000184,38.0412555
0,note_on,64,E4,0.7637795275590551,0.13530934375000214,38.0412555
0,note_on,79,G5,0.3700787401574803,0.0902062291666681,38.19589475
0,note_on,67,G4,0.7244094488188977,0.0902062291666681,38.19589475
0,note_on,81,A5,0.5433070866141733,0.15463924999999534,38.350534
0,note_on,69,A4,0.7244094488188977,0.21262896874999626,38.350534
0,note_on,57,A3,0.6929133858267716,0.16752585416666932,38.350534
0,note_on,60,C4,0.6141732283464567,0.399484729166673,38.50517325
0,note_on,76,E5,0.8031496062992126,0.2899485937500046,38.50517325
0,note_on,64,E4,0.8031496062992126,0.23840217708333,38.6598125
0,note_on,72,C5,0.889763779527559,0.13530934375000214,38.6598125
0,note_on,69,A4,0.7244094488188977,0.10309283333332786,38.81445175
0,note_on,67,G4,0.8031496062992126,0.20618566666666993,38.969091
0,note_on,79,G5,0.49606299212598426,0.18685576041666963,38.969091
0,note_on,55,G3,0.5905511811023622,0.19329906250000306,38.969091
0,note_on,60,C4,0.6377952755905512,0.23840217708333,39.12373025
0,note_on,76,E5,0.889763779527559,0.22551557291667024,39.12373025
0,note_on,64,E4,0.7637795275590551,0.21262896874999626,39.278369500000004
0,note_on,72,C5,0.9448818897637795,0.11597943749999473,39.278369500000004
0,note_on,79,G5,0.5433070866141733,0.03221651041666718,39.43300875
0,note_on,67,G4,0.7637795275590551,0.10309283333333497,39.43300875
0,note_on,60,C4,0.2677165354330709,0.07087632291666779,39.43300875
0,note_on,57,A3,0.6141732283464567,0.15463925000000245,39.587648
0,note_on,69,A4,0.7637795275590551,0.2190722708333368,39.587648
0,note_on,81,A5,0.5669291338582677,0.16108255208333588,39.587648
0,note_on,60,C4,0.6929133858267716,0.22551557291666313,39.742287250000004
0,note_on,76,E5,0.889763779527559,0.2706186874999972,39.742287250000004
0,note_on,72,C5,0.9448818897637795,0.11597943750000184,39.8969265
0,note_on,64,E4,0.8031496062992126,0.2577320833333374,39.8969265
0,note_on,60,C4,0.2125984251968504,0.11597943750000184,40.05156575
0,note_on,69,A4,0.7637795275590551,0.11597943750000184,40.05156575
0,note_on,79,G5,0.5905511811023622,0.1481959479166619,40.206205000000004
0,note_on,55,G3,0.6141732283464567,0.14175264583333558,40.206205000000004
0,note_on,67,G4,0.8031496062992126,0.26417538541666374,40.206205000000004
0,note_on,76,E5,0.7637795275590551,0.28350529166666405,40.36084425
0,note_on,60,C4,0.6141732283464567,0.39304142708333956,40.36084425
0,note_on,72,C5,0.9448818897637795,0.11597943750000184,40.5154835
0,note_on,64,E4,0.7244094488188977,0.2384021770833371,40.5154835
0,note_on,79,G5,0.49606299212598426,0.03221651041666007,40.670122750000004
0,note_on,67,G4,0.7637795275590551,0.09020622916666099,40.670122750000004
0,note_on,69,A4,0.7637795275590551,0.20618566666666283,40.824762
0,note_on,57,A3,0.6377952755905512,0.17396915625000275,40.824762
0,note_on,81,A5,0.6141732283464567,0.14175264583333558,40.824762
0,note_on,76,E5,0.8031496062992126,0.2706186874999972,40.97940125
0,note_on,60,C4,0.5669291338582677,0.4188146354166662,40.97940125
0,note_on,64,E4,0.7637795275590551,0.26417538541666374,41.134040500000005
0,note_on,72,C5,0.889763779527559,0.11597943749999473,41.134040500000005
0,note_on,69,A4,0.8031496062992126,0.09664953125000153,41.28867975
0,note_on,79,G5,0.5118110236220472,0.15463925000000245,41.443319
0,note_on,55,G3,0.5669291338582677,0.19329906249999596,41.443319
0,note_on,67,G4,0.7637795275590551,0.21262896874999626,41.443319
0,note_on,60,C4,0.6377952755905512,0.20618566666666283,41.597958250000005
0,note_on,76,E5,0.8031496062992126,0.24484547916666344,41.597958250000005
0,note_on,72,C5,0.9448818897637795,0.11597943750000184,41.7525975
0,note_on,64,E4,0.7244094488188977,0.0902062291666681,41.7525975
0,note_on,79,G5,0.4251968503937008,0.08376292708333466,41.90723675
0,note_on,67,G4,0.7637795275590551,0.09020622916666099,41.90723675
0,note_on,79,G5,0.49606299212598426,0.161082552083343,42.061876
0,note_on,67,G4,0.7244094488188977,0.20618566666666993,42.061876
0,note_on,55,G3,0.5118110236220472,0.1997423645833365,42.061876
0,note_on,76,E5,0.8031496062992126,0.2384021770833371,42.21651525
0,note_on,60,C4,0.49606299212598426,0.20618566666666283,42.21651525
0,note_on,72,C5,0.889763779527559,0.1095361354166613,42.3711545
0,note_on,64,E4,0.7637795275590551,0.09020622916666099,42.3711545
0,note_on,55,G3,0.5433070866141733,0.0902062291666681,42.52579375
0,note_on,79,G5,0.5433070866141733,0.10309283333334207,42.52579375
0,note_on,77,F5,0.4409448818897638,0.03865981250000061,42.52579375
0,note_on,67,G4,0.8031496062992126,0.08376292708334176,42.52579375
0,note_on,79,G5,0.5905511811023622,0.15463925000000245,42.680433
0,note_on,55,G3,0.5905511811023622,0.1675258541666622,42.680433
0,note_on,67,G4,0.7637795275590551,0.19329906250000306,42.680433
0,note_on,76,E5,0.8031496062992126,0.22551557291666313,42.83507225
0,note_on,60,C4,0.48031496062992124,0.1997423645833365,42.83507225
0,note_on,72,C5,0.889763779527559,0.11597943750000184,42.9897115
0,note_on,64,E4,0.7637795275590551,0.1095361354166684,42.9897115
0,note_on,67,G4,0.8031496062992126,0.09664953125000153,43.14435075
0,note_on,78,F#5,0.44881889763779526,0.03221651041666718,43.14435075
0,note_on,60,C4,0.25984251968503935,0.11597943750000184,43.14435075
0,note_on,66,F#4,0.6141732283464567,0.3286084062499981,43.29899
0,note_on,54,F#3,0.6141732283464567,0.1997423645833365,43.29899
0,note_on,78,F#5,0.3543307086614173,0.06443302083333435,43.29899
0,note_on,78,F#5,0.41732283464566927,0.03865981250000061,43.45362925
0,note_on,60,C4,0.48031496062992124,0.2190722708333368,43.45362925
0,note_on,76,E5,0.6929133858267716,0.2190722708333368,43.45362925
0,note_on,64,E4,0.7244094488188977,0.08376292708333466,43.6082685
0,note_on,72,C5,0.7637795275590551,0.09020622916666099,43.6082685
0,note_on,78,F#5,0.49606299212598426,0.18685576041666252,43.762907750000004
0,note_on,54,F#3,0.6614173228346457,0.18685576041666252,43.762907750000004
0,note_on,66,F#4,0.889763779527559,0.1675258541666622,43.762907750000004
0,note_on,78,F#5,0.4881889763779528,0.16108255208333588,44.07218625
0,note_on,76,E5,0.8031496062992126,0.17396915625000275,44.07218625
0,note_on,66,F#4,0.5669291338582677,0.18685576041666252,44.07218625
