instrumento,nota,volumen,dura,empieza,termina
-1.0,61,80,0.06460680833333399,12.303383499999997,12.367990308333331
-1.0,61,80,0.06460680833333221,12.471922999999999,12.53652980833333
-1.0,61,80,0.06460680833333399,12.809001999999998,12.873608808333332
-1.0,60,96,0.06460680833333399,12.977541499999997,13.042148308333331
-1.0,60,96,0.016853949999999784,13.651699499999998,13.668553449999997
-1.0,60,96,0.016853949999999784,13.820238999999997,13.837092949999997
-1.0,61,96,0.033707900000001345,13.988778499999997,14.022486399999998
-1.0,60,96,0.016853949999999784,14.115183124999998,14.132037074999998
-1.0,61,96,0.033707900000001345,14.157317999999997,14.191025899999998
-1.0,60,96,0.01685395000000156,14.367992374999996,14.384846324999998
-1.0,61,96,0.033707900000001345,14.410127249999997,14.443835149999998
-1.0,61,80,0.06460680833333399,15.000015499999996,15.06462230833333
-1.0,61,80,0.06460680833333221,15.168554999999998,15.23316180833333
-1.0,60,96,0.06460680833333221,15.337094499999997,15.40170130833333
-1.0,61,80,0.06460680833333399,15.505633999999997,15.570240808333331
-1.0,60,96,0.06460680833333399,15.674173499999997,15.73878030833333
-1.0,61,80,0.06460680833333043,16.516871,16.58147780833333
-1.0,60,96,0.06460680833333399,16.685410499999996,16.75001730833333
-1.0,61,64,0.06460680833333399,17.022489499999995,17.08709630833333
-1.0,61,96,0.06460680833333399,17.696647499999997,17.76125430833333
-1.0,60,96,0.06460680833333399,17.865186999999995,17.92979380833333
-1.0,60,96,0.06460680833333043,19.044963499999998,19.10957030833333
-1.0,61,80,0.06460680833333399,19.550581999999995,19.61518880833333
-1.0,60,96,0.06460680833333399,19.719121499999996,19.78372830833333
-1.0,60,80,0.03370789999999957,20.393279499999995,20.426987399999994
-1.0,60,80,0.03370789999999957,20.477549249999996,20.511257149999995
-1.0,61,96,0.06460680833333043,20.730358499999998,20.794965308333328
-1.0,60,96,0.03370789999999957,21.067437499999997,21.101145399999996
-1.0,60,96,0.01685395000000156,21.741595499999995,21.758449449999997
-1.0,60,96,0.016853949999998008,21.910134999999997,21.926988949999995
-1.0,61,96,0.03370789999999957,22.078674499999995,22.112382399999994
-1.0,60,96,0.016853949999998008,22.205079124999997,22.221933074999995
-1.0,61,96,0.03370789999999957,22.247213999999996,22.280921899999996
-1.0,60,96,0.01685395000000156,22.457888374999996,22.474742324999998
-1.0,61,96,0.03370789999999957,22.500023249999995,22.533731149999994
